,{}
best_classifier_training_time,1.5713129219984694
best_classifier_inference_time,2.620040923000488
best_classifier_recall,0.1414141414141414
best_classifier_precision,0.0033309540804187486
best_classifier_f1,0.006508600650860065
best_classifier_TN,846283
best_classifier_FP,8378
best_classifier_FN,170
best_classifier_TP,28
best_classifier_auc,0.8486771097227173
best_classifier_p_auc_10,0.6297232930880658
best_classifier_p_auc_20,0.6969901006989007
best_classifier_p_auc_30,0.7449235638963014
training_time_avg,1.5713129219984694
inference_time_avg,2.620040923000488
auc_avg,0.8486771097227173
auc_std,0.0
p_auc_10_avg,0.6297232930880658
p_auc_10_std,0.0
p_auc_20_avg,0.6969901006989007
p_auc_20_std,0.0
p_auc_30_avg,0.7449235638963014
p_auc_30_std,0.0
recall_avg,0.1414141414141414
recall_std,0.0
