,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'n_bins': 6, 'n_random_cuts': 25}",0.3729588589994819,0.22429759100123192,0.010526315789473684,0.005263157894736842,0.007017543859649122,131648.0,567.0,282.0,3.0,0.849830015040627,0.5052051020868632,0.6625322317320816,0.7249637376329493,0.3729588589994819,0.22429759100123192,0.849830015040627,0.0,0.5052051020868632,0.0,0.6625322317320816,0.0,0.7249637376329493,0.0,0.010526315789473684,0.0
"{'n_bins': 6, 'n_random_cuts': 50}",0.7222697379984311,0.4344631960011611,0.010526315789473684,0.005263157894736842,0.007017543859649122,131648.0,567.0,282.0,3.0,0.8497600067938254,0.5052056607896029,0.6625262753173071,0.7248974862238078,0.7222697379984311,0.4344631960011611,0.8497600067938254,0.0,0.5052056607896029,0.0,0.6625262753173071,0.0,0.7248974862238078,0.0,0.010526315789473684,0.0
"{'n_bins': 6, 'n_random_cuts': 75}",1.0599667989990849,0.6097721160003857,0.010526315789473684,0.005263157894736842,0.007017543859649122,131648.0,567.0,282.0,3.0,0.8496817716491812,0.5052051020868632,0.6621204445336213,0.724673064316389,1.0599667989990849,0.6097721160003857,0.8496817716491812,0.0,0.5052051020868632,0.0,0.6621204445336213,0.0,0.724673064316389,0.0,0.010526315789473684,0.0
"{'n_bins': 6, 'n_random_cuts': 100}",1.4296785429978627,0.8023814480002329,0.010526315789473684,0.005263157894736842,0.007017543859649122,131648.0,567.0,282.0,3.0,0.849830015040627,0.5052051020868632,0.6625322317320816,0.7249637376329493,1.4296785429978627,0.8023814480002329,0.849830015040627,0.0,0.5052051020868632,0.0,0.6625322317320816,0.0,0.7249637376329493,0.0,0.010526315789473684,0.0
"{'n_bins': 8, 'n_random_cuts': 25}",0.3874488259971258,0.20500545000322745,0.0035087719298245615,0.002785515320334262,0.003105590062111801,131857.0,358.0,284.0,1.0,0.8452400031580671,0.5248988854279725,0.6701927434854659,0.7235410726952778,0.3874488259971258,0.20500545000322745,0.8452400031580671,0.0,0.5248988854279725,0.0,0.6701927434854659,0.0,0.7235410726952778,0.0,0.0035087719298245615,0.0
"{'n_bins': 8, 'n_random_cuts': 50}",0.7216359269987151,0.414249262001249,0.0035087719298245615,0.002785515320334262,0.003105590062111801,131857.0,358.0,284.0,1.0,0.8452290162686904,0.5248988854279725,0.670179914656995,0.7235195297749313,0.7216359269987151,0.414249262001249,0.8452290162686904,0.0,0.5248988854279725,0.0,0.670179914656995,0.0,0.7235195297749313,0.0,0.0035087719298245615,0.0
"{'n_bins': 8, 'n_random_cuts': 75}",1.0824238099994545,0.625884994999069,0.0035087719298245615,0.002785515320334262,0.003105590062111801,131857.0,358.0,284.0,1.0,0.8451950736804952,0.524902097968726,0.6701944389930857,0.7235392691050078,1.0824238099994545,0.625884994999069,0.8451950736804952,0.0,0.524902097968726,0.0,0.6701944389930857,0.0,0.7235392691050078,0.0,0.0035087719298245615,0.0
"{'n_bins': 8, 'n_random_cuts': 100}",1.3828572139973403,0.787478440997802,0.0035087719298245615,0.002785515320334262,0.003105590062111801,131857.0,358.0,284.0,1.0,0.839065530558613,0.5248988854279725,0.6530426101927658,0.7114350962533719,1.3828572139973403,0.787478440997802,0.839065530558613,0.0,0.5248988854279725,0.0,0.6530426101927658,0.0,0.7114350962533719,0.0,0.0035087719298245615,0.0
"{'n_bins': 10, 'n_random_cuts': 25}",0.39783457500016084,0.22926882300089346,0.031578947368421054,0.0076726342710997444,0.01234567901234568,131051.0,1164.0,276.0,9.0,0.8238876338446616,0.530635056399024,0.6090427756375347,0.6807387579440063,0.39783457500016084,0.22926882300089346,0.8238876338446616,0.0,0.530635056399024,0.0,0.6090427756375347,0.0,0.6807387579440063,0.0,0.031578947368421054,0.0
"{'n_bins': 10, 'n_random_cuts': 50}",0.7413591389995418,0.40600614200229757,0.031578947368421054,0.007425742574257425,0.012024048096192385,131012.0,1203.0,276.0,9.0,0.8606969509391602,0.6026225023838273,0.7110597521812964,0.7527774887760208,0.7413591389995418,0.40600614200229757,0.8606969509391602,0.0,0.6026225023838273,0.0,0.7110597521812964,0.0,0.7527774887760208,0.0,0.031578947368421054,0.0
