,{}
best_classifier_training_time,9.409480103007809
best_classifier_inference_time,4.220913697950891
best_classifier_recall,0.6464646464646465
best_classifier_precision,0.013602550478214665
best_classifier_f1,0.026644462947543714
best_classifier_TN,465851
best_classifier_FP,4641
best_classifier_FN,35
best_classifier_TP,64
best_classifier_auc,0.9626571651579516
best_classifier_p_auc_10,0.8809449813986163
best_classifier_p_auc_20,0.9049109639442028
best_classifier_p_auc_30,0.9267787552116697
training_time_avg,9.409480103007809
inference_time_avg,4.220913697950891
auc_avg,0.9626571651579516
auc_std,0.0
p_auc_10_avg,0.8809449813986163
p_auc_10_std,0.0
p_auc_20_avg,0.9049109639442028
p_auc_20_std,0.0
p_auc_30_avg,0.9267787552116697
p_auc_30_std,0.0
recall_avg,0.6464646464646465
recall_std,0.0
