,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'max_samples': 128, 'n_estimators': 1}",12.988261190934281,3.652743981037929,0.18181818181818182,0.015202702702702704,0.028059236165237724,469326.0,1166.0,81.0,18.0,0.7052303275565308,0.6875253546500711,0.7063761706075852,0.7136232667661344,12.905185806977533,3.612742690584855,0.743842727453926,0.028582016369923215,0.6789385093794794,0.008760324767688805,0.7127123680153983,0.008924380902010419,0.726878451058908,0.011294589315343603,0.13939393939393938,0.02664829486519782
"{'max_samples': 128, 'n_estimators': 10}",123.96807493297456,9.150618920997658,0.32323232323232326,0.007045354469396741,0.01379013143719026,465982.0,4510.0,67.0,32.0,0.7813860573376143,0.7688617274385723,0.7933904275652206,0.8020455494596457,123.9997324107826,9.182716367179818,0.7665972486828101,0.009478556402621635,0.7639296817538901,0.0027011967593691556,0.7848874616464006,0.005125392827586674,0.7927448621155484,0.005992675616638682,0.3373737373737374,0.01030104952240966
"{'max_samples': 128, 'n_estimators': 50}",174.7168004609448,32.44913469099265,0.3838383838383838,0.008076514346439958,0.01582014987510408,465825.0,4667.0,61.0,38.0,0.7697839429122851,0.7785513817533156,0.804002727550489,0.8117711662944163,174.852129882991,32.39557673200979,0.7672054171189119,0.0021549027540332254,0.7740576682647178,0.004729003085799878,0.7971671007085707,0.005710154608291931,0.806176029664733,0.004659949550125277,0.3616161616161616,0.013400504203456155
"{'max_samples': 128, 'n_estimators': 100}",331.804970366029,61.66711042107636,0.37373737373737376,0.007863974495217854,0.01540383014154871,465824.0,4668.0,62.0,37.0,0.7686438941157405,0.7780339779644427,0.8014158636602802,0.8094985466615464,331.2309260797163,61.498060504168095,0.7670357966992128,0.0015049883243295728,0.7740434783612876,0.0027119687084816587,0.7982106259080151,0.004077317252700303,0.807822911906697,0.0028377210307087954,0.3676767676767677,0.01761171290319464
"{'max_samples': 256, 'n_estimators': 1}",12.839580236970505,3.5604041979822796,0.2222222222222222,0.009892086330935251,0.01894102453723633,468290.0,2202.0,77.0,22.0,0.7693440101430036,0.7300623529080011,0.7648686171849503,0.7762185759243658,12.919231166238024,3.591020647207915,0.7621370090385504,0.021752024914068,0.7059609296397878,0.02156010188192293,0.7430107944289945,0.017769793763047163,0.7577781840939225,0.015867032359651555,0.2202020202020202,0.019586585282490215
"{'max_samples': 256, 'n_estimators': 10}",124.42951047996758,9.486381108072237,0.37373737373737376,0.007863974495217854,0.01540383014154871,465824.0,4668.0,62.0,37.0,0.7608262234323889,0.7807270991489796,0.8056062260607715,0.8125954089261085,124.34007394414948,9.407848177608685,0.7635765165491495,0.007057438979725732,0.7749373021636726,0.004728434100418952,0.7966978340785618,0.007381924503774398,0.8046264754071502,0.006950873516008214,0.3414141414141414,0.02587120904013272
"{'max_samples': 256, 'n_estimators': 50}",178.98408360294707,33.418375796194596,0.35353535353535354,0.007438894792773645,0.014571190674437969,465822.0,4670.0,64.0,35.0,0.7714967319402677,0.7866154005953017,0.8098108713344112,0.8162340949565936,178.93245714241493,33.30304957864428,0.7683121395295035,0.0024139713317215673,0.7821928287152372,0.0031619638289746674,0.8076277756208551,0.0037618567430386363,0.8146193539676506,0.002733108882062729,0.3595959595959596,0.004948464126834708
"{'max_samples': 256, 'n_estimators': 100}",335.96457310680853,63.4765347518769,0.37373737373737376,0.007863974495217854,0.01540383014154871,465824.0,4668.0,62.0,37.0,0.7669079507314801,0.786529309757402,0.8143532722671866,0.8194404956150232,335.8604337108351,63.518295531014154,0.7680084814718346,0.001487449589022581,0.7828204816582492,0.003922170755991046,0.8096189858536509,0.003420716348220461,0.8160986463819391,0.0024146233046261887,0.36363636363636365,0.011065102171821547
"{'max_samples': 512, 'n_estimators': 1}",13.00374890294188,3.653799133004213,0.2222222222222222,0.007820831852115179,0.015109890109890108,467701.0,2791.0,77.0,22.0,0.772912808144013,0.7405674464415214,0.7790903016602924,0.79247561260958,13.019570292762364,3.6473336724549883,0.7660463038176155,0.0067423225692931354,0.7251232247010464,0.013914706760929796,0.7636365990801349,0.010300054668825541,0.7770262874071274,0.008539720411110277,0.22626262626262625,0.01873458281918325
"{'max_samples': 512, 'n_estimators': 10}",124.94321860691707,9.635287639030139,0.35353535353535354,0.007438894792773645,0.014571190674437969,465822.0,4670.0,64.0,35.0,0.7733913315070913,0.7903062331217494,0.8119254044859581,0.815868005781593,124.72358169561194,9.559991439984879,0.768962788748885,0.0036473054497649557,0.7817193776946099,0.006968090083820139,0.8056034589404621,0.005896507773126715,0.8109356418943229,0.00497542155849261,0.3515151515151515,0.017378434882914396
