,{}
best_classifier_training_time,14.84194701306842
best_classifier_inference_time,8.735160755975812
best_classifier_recall,0.6919191919191919
best_classifier_precision,0.01602526611299567
best_classifier_f1,0.03132502572310506
best_classifier_TN,846249
best_classifier_FP,8412
best_classifier_FN,61
best_classifier_TP,137
best_classifier_auc,0.9621877190860683
best_classifier_p_auc_10,0.8870901175480665
best_classifier_p_auc_20,0.9160606568680258
best_classifier_p_auc_30,0.9329634956564299
training_time_avg,14.84194701306842
inference_time_avg,8.735160755975812
auc_avg,0.9621877190860683
auc_std,0.0
p_auc_10_avg,0.8870901175480665
p_auc_10_std,0.0
p_auc_20_avg,0.9160606568680258
p_auc_20_std,0.0
p_auc_30_avg,0.9329634956564299
p_auc_30_std,0.0
recall_avg,0.6919191919191919
recall_std,0.0
