,{}
best_classifier_training_time,2.790238715977466
best_classifier_inference_time,1.2064871929942456
best_classifier_recall,0.2849162011173184
best_classifier_precision,0.17229729729729729
best_classifier_f1,0.21473684210526317
best_classifier_TN,18656
best_classifier_FP,245
best_classifier_FN,128
best_classifier_TP,51
best_classifier_auc,0.9239011917137191
best_classifier_p_auc_10,0.7905247807398963
best_classifier_p_auc_20,0.8492477004218115
best_classifier_p_auc_30,0.8744170658083681
training_time_avg,2.790238715977466
inference_time_avg,1.2064871929942456
auc_avg,0.9239011917137191
auc_std,0.0
p_auc_10_avg,0.7905247807398963
p_auc_10_std,0.0
p_auc_20_avg,0.8492477004218115
p_auc_20_std,0.0
p_auc_30_avg,0.8744170658083681
p_auc_30_std,0.0
recall_avg,0.2849162011173184
recall_std,0.0
