,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'n_bins': 6, 'n_random_cuts': 25}",1.5212110219981696,0.8953078170015942,0.0,0.0,0.0,465788.0,4704.0,99.0,0.0,0.6022990483119455,0.5948634773323106,0.6142255360300868,0.6068726104993521,1.5212110219981696,0.8953078170015942,0.6022990483119455,0.0,0.5948634773323106,0.0,0.6142255360300868,0.0,0.6068726104993521,0.0,0.0,0.0
"{'n_bins': 6, 'n_random_cuts': 50}",2.5549253190001764,1.60399316099938,0.24242424242424243,0.006010518407212622,0.011730205278592375,466523.0,3969.0,75.0,24.0,0.6982179497121302,0.6111011991957671,0.6114407872560331,0.6007898724716814,2.5549253190001764,1.60399316099938,0.6982179497121302,0.0,0.6111011991957671,0.0,0.6114407872560331,0.0,0.6007898724716814,0.0,0.24242424242424243,0.0
"{'n_bins': 6, 'n_random_cuts': 75}",3.601184055001795,2.312675682002009,0.13131313131313133,0.0028047464940668823,0.005492184199408533,465870.0,4622.0,86.0,13.0,0.7273659995034641,0.6732423885947835,0.7025474958787321,0.7093514630475939,3.601184055001795,2.312675682002009,0.7273659995034641,0.0,0.6732423885947835,0.0,0.7025474958787321,0.0,0.7093514630475939,0.0,0.13131313131313133,0.0
"{'n_bins': 6, 'n_random_cuts': 100}",4.734306504997221,3.0839004410008783,0.09090909090909091,0.0019222554463904314,0.0037649027400125496,465819.0,4673.0,90.0,9.0,0.7197242890464031,0.6418299785793702,0.6534664030994114,0.6500921180805717,4.734306504997221,3.0839004410008783,0.7197242890464031,0.0,0.6418299785793702,0.0,0.6534664030994114,0.0,0.6500921180805717,0.0,0.09090909090909091,0.0
"{'n_bins': 8, 'n_random_cuts': 25}",1.3245673269993858,0.8181890119994932,0.1111111111111111,0.0024250440917107582,0.004746494066882416,465967.0,4525.0,88.0,11.0,0.8444044862729982,0.6908884679782512,0.7050090819751089,0.7495258908392894,1.3245673269993858,0.8181890119994932,0.8444044862729982,0.0,0.6908884679782512,0.0,0.7050090819751089,0.0,0.7495258908392894,0.0,0.1111111111111111,0.0
"{'n_bins': 8, 'n_random_cuts': 50}",2.5056075940010487,1.63201436899908,0.1414141414141414,0.002976823304273868,0.0058309037900874635,465803.0,4689.0,85.0,14.0,0.6685129394314673,0.6403806151989129,0.6485205333637755,0.646212002206303,2.5056075940010487,1.63201436899908,0.6685129394314673,0.0,0.6403806151989129,0.0,0.6485205333637755,0.0,0.646212002206303,0.0,0.1414141414141414,0.0
"{'n_bins': 8, 'n_random_cuts': 75}",3.7289739870029734,2.370133934000478,0.08080808080808081,0.0016999575010624734,0.0033298647242455772,465794.0,4698.0,91.0,8.0,0.593049017160373,0.5688468577576373,0.5605458411503289,0.5544277104331136,3.7289739870029734,2.370133934000478,0.593049017160373,0.0,0.5688468577576373,0.0,0.5605458411503289,0.0,0.5544277104331136,0.0,0.08080808080808081,0.0
"{'n_bins': 8, 'n_random_cuts': 100}",4.84972905000177,3.1929239929995674,0.030303030303030304,0.0006499133448873484,0.0012725344644750796,465879.0,4613.0,96.0,3.0,0.6007121000436508,0.4936233864397305,0.4668966499075548,0.5125126573232711,4.84972905000177,3.1929239929995674,0.6007121000436508,0.0,0.4936233864397305,0.0,0.4668966499075548,0.0,0.5125126573232711,0.0,0.030303030303030304,0.0
"{'n_bins': 10, 'n_random_cuts': 25}",1.3655332740017911,0.841998740001145,0.2222222222222222,0.004986400725294651,0.009753934825980934,466102.0,4390.0,77.0,22.0,0.8522165428032054,0.7600158966692634,0.8217204080552094,0.8442999185926114,1.3655332740017911,0.841998740001145,0.8522165428032054,0.0,0.7600158966692634,0.0,0.8217204080552094,0.0,0.8442999185926114,0.0,0.2222222222222222,0.0
"{'n_bins': 10, 'n_random_cuts': 50}",2.536229983998055,1.6930932590003067,0.12121212121212122,0.002577319587628866,0.005047318611987381,465848.0,4644.0,87.0,12.0,0.6889102956655646,0.6219855715145528,0.6181130359199982,0.6016943672051642,2.536229983998055,1.6930932590003067,0.6889102956655646,0.0,0.6219855715145528,0.0,0.6181130359199982,0.0,0.6016943672051642,0.0,0.12121212121212122,0.0
"{'n_bins': 10, 'n_random_cuts': 75}",3.775669544000266,2.4436525570017693,0.050505050505050504,0.0010647359454855196,0.0020855057351407717,465801.0,4691.0,94.0,5.0,0.6072331160409172,0.5190361950018247,0.5018179885014319,0.4985960908467061,3.775669544000266,2.4436525570017693,0.6072331160409172,0.0,0.5190361950018247,0.0,0.5018179885014319,0.0,0.4985960908467061,0.0,0.050505050505050504,0.0
"{'n_bins': 10, 'n_random_cuts': 100}",4.946764559001167,3.2832431069982704,0.23232323232323232,0.005007620291748313,0.009803921568627453,465922.0,4570.0,76.0,23.0,0.8179309632203623,0.6216857620642326,0.6217210685859108,0.6870258494798213,4.946764559001167,3.2832431069982704,0.8179309632203623,0.0,0.6216857620642326,0.0,0.6217210685859108,0.0,0.6870258494798213,0.0,0.23232323232323232,0.0
"{'n_bins': 12, 'n_random_cuts': 25}",1.3982855920003203,0.884728212000482,0.030303030303030304,0.0006411626415900834,0.0012557555462536629,465816.0,4676.0,96.0,3.0,0.6197623386204701,0.6122141427682727,0.6122617393719417,0.5975640402300654,1.3982855920003203,0.884728212000482,0.6197623386204701,0.0,0.6122141427682727,0.0,0.6122617393719417,0.0,0.5975640402300654,0.0,0.030303030303030304,0.0
"{'n_bins': 12, 'n_random_cuts': 50}",2.6167454950009414,1.6897482429994852,0.1111111111111111,0.0024401064773735583,0.00477534187106577,465995.0,4497.0,88.0,11.0,0.701858432827291,0.5544230774193855,0.6039300892111,0.6382976185633329,2.6167454950009414,1.6897482429994852,0.701858432827291,0.0,0.5544230774193855,0.0,0.6039300892111,0.0,0.6382976185633329,0.0,0.1111111111111111,0.0
"{'n_bins': 12, 'n_random_cuts': 75}",3.8630446750030387,2.534722596999927,0.20202020202020202,0.00425531914893617,0.008335069806209627,465812.0,4680.0,79.0,20.0,0.7635713510988755,0.6848382108973821,0.7019527200663827,0.7052632827386264,3.8630446750030387,2.534722596999927,0.7635713510988755,0.0,0.6848382108973821,0.0,0.7019527200663827,0.0,0.7052632827386264,0.0,0.20202020202020202,0.0
"{'n_bins': 12, 'n_random_cuts': 100}",5.028004537001834,3.3431617450005433,0.1414141414141414,0.0030075187969924814,0.005889777029869583,465851.0,4641.0,85.0,14.0,0.6602036170689836,0.6064953902158584,0.6137877406226993,0.6264842810186333,5.028004537001834,3.3431617450005433,0.6602036170689836,0.0,0.6064953902158584,0.0,0.6137877406226993,0.0,0.6264842810186333,0.0,0.1414141414141414,0.0
"{'n_bins': 14, 'n_random_cuts': 25}",1.3989675640004862,0.9115402669995092,0.04040404040404041,0.001068090787716956,0.002081165452653486,466751.0,3741.0,95.0,4.0,0.4183767720650388,0.5066794761336243,0.484305301517213,0.45574650319020543,1.3989675640004862,0.9115402669995092,0.4183767720650388,0.0,0.5066794761336243,0.0,0.484305301517213,0.0,0.45574650319020543,0.0,0.04040404040404041,0.0
"{'n_bins': 14, 'n_random_cuts': 50}",2.664156457001809,1.7762526400001661,0.1111111111111111,0.00234192037470726,0.0045871559633027525,465806.0,4686.0,88.0,11.0,0.949917170308803,0.7624571295537008,0.8608810286355636,0.9017983731545154,2.664156457001809,1.7762526400001661,0.949917170308803,0.0,0.7624571295537008,0.0,0.8608810286355636,0.0,0.9017983731545154,0.0,0.1111111111111111,0.0
"{'n_bins': 14, 'n_random_cuts': 75}",3.9341562670015264,2.6135343959977035,0.12121212121212122,0.0025624599615631004,0.005018820577164366,465821.0,4671.0,87.0,12.0,0.7866911851655483,0.5688736827542477,0.6549013100339514,0.7111114736431614,3.9341562670015264,2.6135343959977035,0.7866911851655483,0.0,0.5688736827542477,0.0,0.6549013100339514,0.0,0.7111114736431614,0.0,0.12121212121212122,0.0
"{'n_bins': 14, 'n_random_cuts': 100}",5.216609146002156,3.436358491999272,0.1414141414141414,0.0030501089324618735,0.005971422478140328,465916.0,4576.0,85.0,14.0,0.7218366168507724,0.5692588485754162,0.6006245910565927,0.6312253557872787,5.216609146002156,3.436358491999272,0.7218366168507724,0.0,0.5692588485754162,0.0,0.6006245910565927,0.0,0.6312253557872787,0.0,0.1414141414141414,0.0
"{'n_bins': 16, 'n_random_cuts': 25}",1.3548041900030512,0.8919627770010266,0.13131313131313133,0.0028691238137276537,0.005615550755939525,465974.0,4518.0,86.0,13.0,0.7655987259243,0.6838340475449133,0.7259100600691248,0.7451264515916738,1.3548041900030512,0.8919627770010266,0.7655987259243,0.0,0.6838340475449133,0.0,0.7259100600691248,0.0,0.7451264515916738,0.0,0.13131313131313133,0.0
"{'n_bins': 16, 'n_random_cuts': 50}",2.681582029999845,1.744348374002584,0.1111111111111111,0.002370178840767076,0.004641350210970463,465862.0,4630.0,88.0,11.0,0.8861723365104932,0.6853275015474317,0.783593962908737,0.8155533538931944,2.681582029999845,1.744348374002584,0.8861723365104932,0.0,0.6853275015474317,0.0,0.783593962908737,0.0,0.8155533538931944,0.0,0.1111111111111111,0.0
"{'n_bins': 16, 'n_random_cuts': 75}",3.9191470780024247,2.628396881002118,0.050505050505050504,0.0010991426687183997,0.002151462994836489,465948.0,4544.0,94.0,5.0,0.6838905772139494,0.5194534852818656,0.5354462947128356,0.5633565565841716,3.9191470780024247,2.628396881002118,0.6838905772139494,0.0,0.5194534852818656,0.0,0.5354462947128356,0.0,0.5633565565841716,0.0,0.050505050505050504,0.0
"{'n_bins': 16, 'n_random_cuts': 100}",7.22119654099879,3.441055575000064,0.030303030303030304,0.0006388415672913117,0.0012513034410844628,465799.0,4693.0,96.0,3.0,0.8578906160299681,0.6122183348802114,0.7299323556925529,0.779386365993327,7.22119654099879,3.441055575000064,0.8578906160299681,0.0,0.6122183348802114,0.0,0.7299323556925529,0.0,0.779386365993327,0.0,0.030303030303030304,0.0
"{'n_bins': 20, 'n_random_cuts': 25}",1.42616783700214,0.9311964850021468,0.09090909090909091,0.0019157088122605363,0.00375234521575985,465803.0,4689.0,90.0,9.0,0.5739410376088576,0.5263808316158443,0.5184579472091269,0.5653264712162257,1.42616783700214,0.9311964850021468,0.5739410376088576,0.0,0.5263808316158443,0.0,0.5184579472091269,0.0,0.5653264712162257,0.0,0.09090909090909091,0.0
"{'n_bins': 20, 'n_random_cuts': 50}",2.690490098997543,1.803356549997261,0.0,0.0,0.0,465802.0,4690.0,99.0,0.0,0.40221597602063164,0.4878742156519015,0.4926068234629627,0.47760690377680554,2.690490098997543,1.803356549997261,0.40221597602063164,0.0,0.4878742156519015,0.0,0.4926068234629627,0.0,0.47760690377680554,0.0,0.0,0.0
"{'n_bins': 20, 'n_random_cuts': 75}",4.00548544999765,2.739888981999684,0.1919191919191919,0.004051172707889125,0.007934850699519732,465821.0,4671.0,80.0,19.0,0.7852346290927605,0.6202529411416682,0.6629602258993053,0.6931498543640726,4.00548544999765,2.739888981999684,0.7852346290927605,0.0,0.6202529411416682,0.0,0.6629602258993053,0.0,0.6931498543640726,0.0,0.1919191919191919,0.0
"{'n_bins': 20, 'n_random_cuts': 100}",5.3061965980014065,3.583372666998912,0.2727272727272727,0.00574345883854499,0.01125,465818.0,4674.0,72.0,27.0,0.7322602314345001,0.6613890847430027,0.6667798955599102,0.6737674268529328,5.3061965980014065,3.583372666998912,0.7322602314345001,0.0,0.6613890847430027,0.0,0.6667798955599102,0.0,0.6737674268529328,0.0,0.2727272727272727,0.0
