,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'hidden_activation': 'relu', 'hidden_neurons': [8, 4, 4, 8]}",172.3006043580026,30.67868619699584,0.0,0.0,0.0,846535.0,8126.0,198.0,0.0,0.6399237519172792,0.5487943392699053,0.5644212883647566,0.5983813910625897,163.92327455460108,32.296444186598094,0.6081217552629025,0.0161163311081121,0.5298828341782162,0.0098096209912787,0.5482111156917783,0.0082759332733632,0.5631312044364031,0.0178098436487994,0.0,0.0
"{'hidden_activation': 'relu', 'hidden_neurons': [4, 2, 2, 4]}",177.65104578899627,32.28401362300065,0.0,0.0,0.0,846726.0,7935.0,198.0,0.0,0.650450588010919,0.5391734235520669,0.5611382762452678,0.5936150862270154,159.72317838100133,33.46315462580024,0.6258963548652091,0.0159556301710273,0.5255405956316715,0.0115305899023563,0.5458136938607611,0.0118877892073186,0.5663819206865505,0.0213647516383264,0.0,0.0
"{'hidden_activation': 'relu', 'hidden_neurons': [2, 1, 1, 2]}",125.8683371840052,31.0629700770005,0.0,0.0,0.0,846024.0,8637.0,198.0,0.0,0.6730497131717615,0.5431817259371646,0.6055494399879388,0.6293418184310129,127.94261991039892,32.76592484900029,0.6493593490355365,0.0120494994006306,0.538365177167042,0.0039685009321855,0.5653556385105826,0.0204042518792232,0.5911315578911733,0.020879653111032,0.0,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [8, 4, 4, 8]}",188.580921258,46.039921246000176,0.0,0.0,0.0,845377.0,9284.0,198.0,0.0,0.6111982299461898,0.5471356488231944,0.5617046195389602,0.5750864310659427,190.92359230200006,37.24519046340005,0.6053322925993494,0.014319493159982532,0.5325104719823184,0.013755892847520419,0.5524102411199923,0.016508071847033692,0.5703571473107598,0.0222456746954511,0.0,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [4, 2, 2, 4]}",148.24333232800018,31.478717289000315,0.0,0.0,0.0,845322.0,9339.0,198.0,0.0,0.6473007243145931,0.5455850051439473,0.5761950326453864,0.6090094745182725,152.73871558900015,31.93835492180019,0.6168118686647085,0.01587792893001562,0.5355263663190429,0.007051754162337003,0.5557449761442099,0.010884327811876933,0.5737200205203207,0.018252647098486664,0.0,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [2, 1, 1, 2]}",155.00117847699994,32.683744196000134,0.0,0.0,0.0,847479.0,7182.0,198.0,0.0,0.6405391267485712,0.5439834434937371,0.569014717338028,0.5932936849208641,147.55976411060018,32.241953116400325,0.6258114443603777,0.010955240810755185,0.5355121106026091,0.008307975205835505,0.5554950265937564,0.010078172503899195,0.5733056120986367,0.015794966828367684,0.0,0.0
"{'hidden_activation': 'tanh', 'hidden_neurons': [8, 4, 4, 8]}",161.77592900500076,32.078579339998214,0.005050505050505051,0.00010285949393128986,0.00020161290322580642,844940.0,9721.0,197.0,1.0,0.6291942570554793,0.5334260829586756,0.5693335050720115,0.5907548206880066,180.97481175979993,34.92504707239914,0.6365296635600298,0.017132972818064085,0.5284791769109985,0.005586826519377148,0.5705505697206509,0.015984317662907775,0.5944893086010512,0.021709509951242805,0.01111111111111111,0.005889850398833637
"{'hidden_activation': 'tanh', 'hidden_neurons': [4, 2, 2, 4]}",147.15553320799972,31.75691362100042,0.030303030303030304,0.0002518785945174426,0.0004996044797868354,830846.0,23815.0,192.0,6.0,0.6207150430333659,0.5111750601600623,0.5258073249120642,0.5289007830717448,162.5565459095995,32.39110246520031,0.6157082353841069,0.005489404682694107,0.4970702861004773,0.008597101096232792,0.5063931680852758,0.014217019810846127,0.5223621505819874,0.011792296072332089,0.012121212121212121,0.011338355717496792
"{'hidden_activation': 'tanh', 'hidden_neurons': [2, 1, 1, 2]}",147.8610836809994,30.92175342199971,0.0,0.0,0.0,846684.0,7977.0,198.0,0.0,0.6592757452098172,0.5413257379517814,0.5791400897338899,0.6125484699748012,144.8353145497991,34.44908613060088,0.6380321040279199,0.01295789414836567,0.5278271246138367,0.012222518432624821,0.5546025833522041,0.014731235871748943,0.583899572170397,0.017431827885512133,0.0,0.0
