,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'n_bins': 6, 'n_random_cuts': 25}",2.4603578000023845,1.620185882995429,0.030303030303030304,0.000827357970215113,0.001610738255033557,847415.0,7246.0,192.0,6.0,0.6011861292182965,0.5441488336122644,0.5620904740919382,0.5562735905613351,2.4603578000023845,1.620185882995429,0.6011861292182965,0.0,0.5441488336122644,0.0,0.5620904740919382,0.0,0.5562735905613351,0.0,0.030303030303030304,0.0
"{'n_bins': 6, 'n_random_cuts': 50}",4.464475026994478,3.0729166520031868,0.0,0.0,0.0,846572.0,8089.0,198.0,0.0,0.5216916414812423,0.4889524127639625,0.49908014894068486,0.4978103687263707,4.464475026994478,3.0729166520031868,0.5216916414812423,0.0,0.4889524127639625,0.0,0.49908014894068486,0.0,0.4978103687263707,0.0,0.0,0.0
"{'n_bins': 6, 'n_random_cuts': 75}",6.5817882740011555,4.364971871000307,0.06565656565656566,0.0015498330948974725,0.003028185418122525,846286.0,8375.0,185.0,13.0,0.5056765374242129,0.5143605165926112,0.4897621020512631,0.49110430379439896,6.5817882740011555,4.364971871000307,0.5056765374242129,0.0,0.5143605165926112,0.0,0.4897621020512631,0.0,0.49110430379439896,0.0,0.06565656565656566,0.0
"{'n_bins': 6, 'n_random_cuts': 100}",8.48038287700183,5.7389561960007995,0.025252525252525252,0.001006441223832528,0.001935733643050716,849698.0,4963.0,193.0,5.0,0.5579087598309255,0.5312203007222959,0.5585279501431637,0.5611549256916182,8.48038287700183,5.7389561960007995,0.5579087598309255,0.0,0.5312203007222959,0.0,0.5585279501431637,0.0,0.5611549256916182,0.0,0.025252525252525252,0.0
"{'n_bins': 8, 'n_random_cuts': 25}",2.452700793000986,1.6647451879980508,0.0,0.0,0.0,847034.0,7627.0,198.0,0.0,0.56406460596894,0.4746739485438283,0.45089116711230737,0.44745681236214085,2.452700793000986,1.6647451879980508,0.56406460596894,0.0,0.4746739485438283,0.0,0.45089116711230737,0.0,0.44745681236214085,0.0,0.0,0.0
"{'n_bins': 8, 'n_random_cuts': 50}",4.515157877998718,3.022130223005661,0.09090909090909091,0.0023407022106631988,0.004563894523326572,846989.0,7672.0,180.0,18.0,0.5190964191023864,0.5235939110213915,0.5176848533315795,0.5145106462125381,4.515157877998718,3.022130223005661,0.5190964191023864,0.0,0.5235939110213915,0.0,0.5176848533315795,0.0,0.5145106462125381,0.0,0.09090909090909091,0.0
"{'n_bins': 8, 'n_random_cuts': 75}",6.5647344770040945,4.381696429998556,0.03535353535353535,0.0008823900163872432,0.0017218054359857337,846735.0,7926.0,191.0,7.0,0.5952389900850168,0.4989412657747637,0.51377027723429,0.5237918380854242,6.5647344770040945,4.381696429998556,0.5952389900850168,0.0,0.4989412657747637,0.0,0.51377027723429,0.0,0.5237918380854242,0.0,0.03535353535353535,0.0
"{'n_bins': 8, 'n_random_cuts': 100}",8.612722753998241,5.896221611001238,0.0,0.0,0.0,853511.0,1150.0,198.0,0.0,0.5152274682386622,0.47663095654552284,0.4903663145175676,0.5033964557653241,8.612722753998241,5.896221611001238,0.5152274682386622,0.0,0.47663095654552284,0.0,0.4903663145175676,0.0,0.5033964557653241,0.0,0.0,0.0
"{'n_bins': 10, 'n_random_cuts': 25}",2.5119772299949545,1.7091131560009671,0.14646464646464646,0.003980236069173758,0.00774986638161411,847404.0,7257.0,169.0,29.0,0.7024478687804849,0.5495567281268833,0.5942454348413944,0.6213365626208847,2.5119772299949545,1.7091131560009671,0.7024478687804849,0.0,0.5495567281268833,0.0,0.5942454348413944,0.0,0.6213365626208847,0.0,0.14646464646464646,0.0
"{'n_bins': 10, 'n_random_cuts': 50}",4.5465404620044865,3.1582667920010863,0.015151515151515152,0.006607929515418502,0.009202453987730062,854210.0,451.0,195.0,3.0,0.5407696706351962,0.5168715059288478,0.5009077729102589,0.4866367536993267,4.5465404620044865,3.1582667920010863,0.5407696706351962,0.0,0.5168715059288478,0.0,0.5009077729102589,0.0,0.4866367536993267,0.0,0.015151515151515152,0.0
