,{}
best_classifier_training_time,2.1652332679996107
best_classifier_inference_time,0.9374058249959489
best_classifier_recall,0.29608938547486036
best_classifier_precision,0.28342245989304815
best_classifier_f1,0.28961748633879786
best_classifier_TN,18767
best_classifier_FP,134
best_classifier_FN,126
best_classifier_TP,53
best_classifier_auc,0.875461793130274
best_classifier_p_auc_10,0.724078535413832
best_classifier_p_auc_20,0.7694933657406011
best_classifier_p_auc_30,0.8014743545954017
training_time_avg,2.1652332679996107
inference_time_avg,0.9374058249959489
auc_avg,0.875461793130274
auc_std,0.0
p_auc_10_avg,0.724078535413832
p_auc_10_std,0.0
p_auc_20_avg,0.7694933657406011
p_auc_20_std,0.0
p_auc_30_avg,0.8014743545954017
p_auc_30_std,0.0
recall_avg,0.29608938547486036
recall_std,0.0
