,{}
best_classifier_training_time,1.9228422559990577
best_classifier_inference_time,0.8224133989994016
best_classifier_recall,0.26256983240223464
best_classifier_precision,0.22274881516587677
best_classifier_f1,0.24102564102564106
best_classifier_TN,18737
best_classifier_FP,164
best_classifier_FN,132
best_classifier_TP,47
best_classifier_auc,0.878185186619253
best_classifier_p_auc_10,0.7013084902983344
best_classifier_p_auc_20,0.7647215089923776
best_classifier_p_auc_30,0.801725532201969
training_time_avg,1.9228422559990577
inference_time_avg,0.8224133989994016
auc_avg,0.878185186619253
auc_std,0.0
p_auc_10_avg,0.7013084902983344
p_auc_10_std,0.0
p_auc_20_avg,0.7647215089923776
p_auc_20_std,0.0
p_auc_30_avg,0.801725532201969
p_auc_30_std,0.0
recall_avg,0.26256983240223464
recall_std,0.0
