,{}
best_classifier_training_time,0.3284222040001623
best_classifier_inference_time,0.22168041999793786
best_classifier_recall,0.09224318658280922
best_classifier_precision,0.01660377358490566
best_classifier_f1,0.028141989126958745
best_classifier_TN,261917
best_classifier_FP,2606
best_classifier_FN,433
best_classifier_TP,44
best_classifier_auc,0.8733796582434276
best_classifier_p_auc_10,0.5969333668048187
best_classifier_p_auc_20,0.6813442961356125
best_classifier_p_auc_30,0.7520733223724971
training_time_avg,0.3284222040001623
inference_time_avg,0.22168041999793786
auc_avg,0.8733796582434276
auc_std,0.0
p_auc_10_avg,0.5969333668048187
p_auc_10_std,0.0
p_auc_20_avg,0.6813442961356125
p_auc_20_std,0.0
p_auc_30_avg,0.7520733223724971
p_auc_30_std,0.0
recall_avg,0.09224318658280922
recall_std,0.0
