,{}
best_classifier_training_time,0.5746941860015795
best_classifier_inference_time,1.0222233460044663
best_classifier_recall,0.0
best_classifier_precision,0.0
best_classifier_f1,0.0
best_classifier_TN,465787
best_classifier_FP,4705
best_classifier_FN,99
best_classifier_TP,0
best_classifier_auc,0.6634400421754936
best_classifier_p_auc_10,0.5056491544546378
best_classifier_p_auc_20,0.5626137328192482
best_classifier_p_auc_30,0.5907550004750383
training_time_avg,0.5746941860015795
inference_time_avg,1.0222233460044663
auc_avg,0.6634400421754936
auc_std,0.0
p_auc_10_avg,0.5056491544546378
p_auc_10_std,0.0
p_auc_20_avg,0.5626137328192482
p_auc_20_std,0.0
p_auc_30_avg,0.5907550004750383
p_auc_30_std,0.0
recall_avg,0.0
recall_std,0.0
