,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
{},0.09520315000190749,0.16802435199861065,0.008368200836820083,0.0021482277121374865,0.003418803418803419,262664.0,1858.0,474.0,4.0,0.8834780816769074,0.5859487179055733,0.7031144352692466,0.7718902153981463,0.09520315000190749,0.16802435199861065,0.8834780816769074,0.0,0.5859487179055733,0.0,0.7031144352692466,0.0,0.7718902153981463,0.0,0.008368200836820083,0.0
