,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'hidden_activation': 'relu', 'hidden_neurons': [64, 32], 'use_ae': False}",103.49073224099993,11.185887350002304,0.10101010101010101,0.002134927412467976,0.004181476061049551,465818.0,4674.0,89.0,10.0,0.9491028175362872,0.7754407104003965,0.860581285098953,0.9002016030123278,77.95154212820053,12.608856288200332,0.8529122362088704,0.1446599189910059,0.7323874270034102,0.045184795760383076,0.7983927704096521,0.07523045218457487,0.8329028117899941,0.08385973882617107,0.12525252525252525,0.06748805288278814
"{'hidden_activation': 'relu', 'hidden_neurons': [2, 1], 'use_ae': True}",62.99155857799997,20.52426796399959,0.10101010101010101,0.004997501249375313,0.009523809523809525,468501.0,1991.0,89.0,10.0,0.5434526651104192,0.5475558396448985,0.5476388160086197,0.5474348321961149,66.33176689740067,18.73231207600038,0.5303848810061454,0.028866700382801914,0.5202765924592809,0.01971312004825772,0.5148510980322486,0.023343744810021043,0.5109934113330497,0.027957414212861728,0.05252525252525253,0.043516483289975795
"{'hidden_activation': 'relu', 'hidden_neurons': [2, 1], 'use_ae': False}",42.09922173100131,20.523758644998452,0.1111111111111111,0.002357984994640943,0.0046179680940386224,465838.0,4654.0,88.0,11.0,0.856543111930026,0.7799253323168489,0.844567774996631,0.8625548722693589,48.45661314999961,18.640438158000325,0.6834197655289194,0.13949088184434696,0.6439366902428676,0.0911821065622937,0.668286607709957,0.1121207697691953,0.6794685423279606,0.11815304383389044,0.12323232323232322,0.0811608461680835
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [64, 32], 'use_ae': False}",70.95098551400224,20.53489038599946,0.030303030303030304,0.0006436387041407423,0.0012605042016806723,465834.0,4658.0,96.0,3.0,0.6058280212495374,0.674086234739204,0.7044525449028961,0.7062128877072533,74.69675063739996,14.571329123200849,0.5359652182709749,0.10318189395207569,0.5838299946427296,0.08704352141367197,0.591950025511418,0.11243402100792459,0.589365771091434,0.12041656049615632,0.01818181818181818,0.01484539238050411
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [2, 1], 'use_ae': True}",157.6026179239998,12.11774724299903,0.21212121212121213,0.004466184602296895,0.008748177463028537,465811.0,4681.0,78.0,21.0,0.898489638226977,0.7997213210537493,0.8634331663586146,0.881813389760765,73.07429222380014,15.373682054400707,0.5419068171663327,0.32021608067664065,0.6165122416922884,0.11981475779365088,0.6350872150520886,0.15581138969403763,0.6354126775828014,0.17651947617448266,0.05858585858585859,0.07756102553718168
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [2, 1], 'use_ae': False}",80.83654991799995,20.531101755997952,0.030303030303030304,0.0006436387041407423,0.0012605042016806723,465834.0,4658.0,96.0,3.0,0.7519143510807557,0.6902267583630475,0.7298867936253907,0.7427766023606373,47.31847986639987,16.969281963999673,0.6363777286394462,0.28093987596182957,0.628976761114599,0.06976489106128539,0.6590971804351274,0.09928168491457695,0.6694279931424426,0.12128394052131808,0.026262626262626265,0.00808080808080808
"{'hidden_activation': 'tanh', 'hidden_neurons': [64, 32], 'use_ae': False}",63.78250297100021,10.255355519999284,0.1414141414141414,0.0030146425495262705,0.0059034366434745945,465862.0,4630.0,85.0,14.0,0.9502378425782012,0.7832960025038798,0.8648495979941927,0.9024271423101984,64.20208114720008,16.672156569000073,0.8979735676652947,0.08773329085121377,0.7576384760417308,0.024898683982737316,0.8265682477829903,0.04565725042357628,0.8580087632971448,0.05779037701844936,0.11313131313131315,0.032824397594488734
"{'hidden_activation': 'tanh', 'hidden_neurons': [2, 1], 'use_ae': True}",63.03511074700509,10.664669272999163,0.2828282828282828,0.0060527453523562475,0.011851851851851853,465894.0,4598.0,71.0,28.0,0.963665190112186,0.8087641584851896,0.8990699725338501,0.9287552747297765,70.27705467500054,15.054462220397545,0.8132103900348631,0.19006439396388003,0.681101305817784,0.1416258207942472,0.7442422273475016,0.17517819779600027,0.7653445382105893,0.1876824379672761,0.10707070707070707,0.10391774666352876
"{'hidden_activation': 'tanh', 'hidden_neurons': [2, 1], 'use_ae': False}",42.10665057999722,20.530690426996443,0.15151515151515152,0.0032537960954446853,0.006370779358674877,465897.0,4595.0,84.0,15.0,0.9434446206622993,0.7913731877573535,0.8569964747746021,0.8891070993378415,56.58085871980002,18.611690657598956,0.7872846988370737,0.160741397695521,0.6276514627783647,0.12960791928587137,0.6815042472481918,0.15489484507132492,0.7095862189676374,0.16710110626869973,0.06666666666666667,0.06957242568776795
