,{}
best_classifier_training_time,1.8550430930044968
best_classifier_inference_time,3.325674028004869
best_classifier_recall,0.08080808080808081
best_classifier_precision,0.0019648778091612426
best_classifier_f1,0.0038364704471885868
best_classifier_TN,846534
best_classifier_FP,8127
best_classifier_FN,182
best_classifier_TP,16
best_classifier_auc,0.8173541404962987
best_classifier_p_auc_10,0.6285321327595706
best_classifier_p_auc_20,0.6743429695688259
best_classifier_p_auc_30,0.6906263087341138
training_time_avg,1.8550430930044968
inference_time_avg,3.325674028004869
auc_avg,0.8173541404962987
auc_std,0.0
p_auc_10_avg,0.6285321327595706
p_auc_10_std,0.0
p_auc_20_avg,0.6743429695688259
p_auc_20_std,0.0
p_auc_30_avg,0.6906263087341138
p_auc_30_std,0.0
recall_avg,0.08080808080808081
recall_std,0.0
