,{}
best_classifier_training_time,12.810906787019121
best_classifier_inference_time,6.961981073995048
best_classifier_recall,0.6111111111111112
best_classifier_precision,0.014100920638620208
best_classifier_f1,0.027565781979724344
best_classifier_TN,846201
best_classifier_FP,8460
best_classifier_FN,77
best_classifier_TP,121
best_classifier_auc,0.9380391787214493
best_classifier_p_auc_10,0.8514205470989629
best_classifier_p_auc_20,0.8729027774969187
best_classifier_p_auc_30,0.8998604077635413
training_time_avg,12.810906787019121
inference_time_avg,6.961981073995048
auc_avg,0.9380391787214493
auc_std,0.0
p_auc_10_avg,0.8514205470989629
p_auc_10_std,0.0
p_auc_20_avg,0.8729027774969187
p_auc_20_std,0.0
p_auc_30_avg,0.8998604077635413
p_auc_30_std,0.0
recall_avg,0.6111111111111112
recall_std,0.0
