,{}
best_classifier_training_time,1.8582872769984533
best_classifier_inference_time,3.3303998179944756
best_classifier_recall,0.3383838383838384
best_classifier_precision,0.007737614043192054
best_classifier_f1,0.015129276278649656
best_classifier_TN,846069
best_classifier_FP,8592
best_classifier_FN,131
best_classifier_TP,67
best_classifier_auc,0.8238202106455134
best_classifier_p_auc_10,0.7076095392777926
best_classifier_p_auc_20,0.7331283011009633
best_classifier_p_auc_30,0.7565927736286991
training_time_avg,1.8582872769984533
inference_time_avg,3.3303998179944756
auc_avg,0.8238202106455134
auc_std,0.0
p_auc_10_avg,0.7076095392777926
p_auc_10_std,0.0
p_auc_20_avg,0.7331283011009633
p_auc_20_std,0.0
p_auc_30_avg,0.7565927736286991
p_auc_30_std,0.0
recall_avg,0.3383838383838384
recall_std,0.0
