,{}
best_classifier_training_time,2.1942558430000645
best_classifier_inference_time,1.2260551230008332
best_classifier_recall,0.4293785310734463
best_classifier_precision,0.04303510758776897
best_classifier_f1,0.07822954194544518
best_classifier_TN,524134
best_classifier_FP,5070
best_classifier_FN,303
best_classifier_TP,228
best_classifier_auc,0.9710017362394441
best_classifier_p_auc_10,0.8583042251015642
best_classifier_p_auc_20,0.9194492673317891
best_classifier_p_auc_30,0.9431406592930275
training_time_avg,2.1942558430000645
inference_time_avg,1.2260551230008332
auc_avg,0.9710017362394441
auc_std,0.0
p_auc_10_avg,0.8583042251015642
p_auc_10_std,0.0
p_auc_20_avg,0.9194492673317891
p_auc_20_std,0.0
p_auc_30_avg,0.9431406592930275
p_auc_30_std,0.0
recall_avg,0.4293785310734463
recall_std,0.0
