,{}
best_classifier_training_time,2.904155099988202
best_classifier_inference_time,1.3901446320032846
best_classifier_recall,0.5230125523012552
best_classifier_precision,0.09187798603454612
best_classifier_f1,0.15629884338855893
best_classifier_TN,262051
best_classifier_FP,2471
best_classifier_FN,228
best_classifier_TP,250
best_classifier_auc,0.9726946923034362
best_classifier_p_auc_10,0.8841149194766227
best_classifier_p_auc_20,0.9282045344979888
best_classifier_p_auc_30,0.9465222696782783
training_time_avg,2.904155099988202
inference_time_avg,1.3901446320032846
auc_avg,0.9726946923034362
auc_std,0.0
p_auc_10_avg,0.8841149194766227
p_auc_10_std,0.0
p_auc_20_avg,0.9282045344979888
p_auc_20_std,0.0
p_auc_30_avg,0.9465222696782783
p_auc_30_std,0.0
recall_avg,0.5230125523012552
recall_std,0.0
