,{}
best_classifier_training_time,1.2995611250007642
best_classifier_inference_time,2.3160590849947766
best_classifier_recall,0.050505050505050504
best_classifier_precision,0.0012297097884899164
best_classifier_f1,0.0024009603841536617
best_classifier_TN,846539
best_classifier_FP,8122
best_classifier_FN,188
best_classifier_TP,10
best_classifier_auc,0.8231161509970301
best_classifier_p_auc_10,0.5859019262349766
best_classifier_p_auc_20,0.6466070392155315
best_classifier_p_auc_30,0.6991666916615488
training_time_avg,1.2995611250007642
inference_time_avg,2.3160590849947766
auc_avg,0.8231161509970301
auc_std,0.0
p_auc_10_avg,0.5859019262349766
p_auc_10_std,0.0
p_auc_20_avg,0.6466070392155315
p_auc_20_std,0.0
p_auc_30_avg,0.6991666916615488
p_auc_30_std,0.0
recall_avg,0.050505050505050504
recall_std,0.0
