,{}
best_classifier_training_time,3.143391064979369
best_classifier_inference_time,1.34937099700619
best_classifier_recall,0.6115384615384616
best_classifier_precision,0.21991701244813278
best_classifier_f1,0.32349949135300105
best_classifier_TN,65426
best_classifier_FP,564
best_classifier_FN,101
best_classifier_TP,159
best_classifier_auc,0.9838560038234232
best_classifier_p_auc_10,0.9237163427848578
best_classifier_p_auc_20,0.9557877035241029
best_classifier_p_auc_30,0.9683451055361239
training_time_avg,3.143391064979369
inference_time_avg,1.34937099700619
auc_avg,0.9838560038234232
auc_std,0.0
p_auc_10_avg,0.9237163427848578
p_auc_10_std,0.0
p_auc_20_avg,0.9557877035241029
p_auc_20_std,0.0
p_auc_30_avg,0.9683451055361239
p_auc_30_std,0.0
recall_avg,0.6115384615384616
recall_std,0.0
