,{}
best_classifier_training_time,13.422366226033773
best_classifier_inference_time,7.062999295892951
best_classifier_recall,0.07575757575757576
best_classifier_precision,0.0017663683466792276
best_classifier_f1,0.0034522439585730723
best_classifier_TN,846184
best_classifier_FP,8477
best_classifier_FN,183
best_classifier_TP,15
best_classifier_auc,0.5082442989771159
best_classifier_p_auc_10,0.524525040564364
best_classifier_p_auc_20,0.5092341063692083
best_classifier_p_auc_30,0.498288242970431
training_time_avg,13.422366226033773
inference_time_avg,7.062999295892951
auc_avg,0.5082442989771159
auc_std,0.0
p_auc_10_avg,0.524525040564364
p_auc_10_std,0.0
p_auc_20_avg,0.5092341063692083
p_auc_20_std,0.0
p_auc_30_avg,0.498288242970431
p_auc_30_std,0.0
recall_avg,0.07575757575757576
recall_std,0.0
