,{}
best_classifier_training_time,1.9001361050031846
best_classifier_inference_time,3.405591030001233
best_classifier_recall,0.09090909090909091
best_classifier_precision,0.002162162162162162
best_classifier_f1,0.004223864836325237
best_classifier_TN,846354
best_classifier_FP,8307
best_classifier_FN,180
best_classifier_TP,18
best_classifier_auc,0.8564272556574768
best_classifier_p_auc_10,0.640639936341667
best_classifier_p_auc_20,0.7086660633308564
best_classifier_p_auc_30,0.7514299420658991
training_time_avg,1.9001361050031846
inference_time_avg,3.405591030001233
auc_avg,0.8564272556574768
auc_std,0.0
p_auc_10_avg,0.640639936341667
p_auc_10_std,0.0
p_auc_20_avg,0.7086660633308564
p_auc_20_std,0.0
p_auc_30_avg,0.7514299420658991
p_auc_30_std,0.0
recall_avg,0.09090909090909091
recall_std,0.0
