,{}
best_classifier_training_time,14.96331870001086
best_classifier_inference_time,9.033608091987844
best_classifier_recall,0.6666666666666666
best_classifier_precision,0.015496595444940127
best_classifier_f1,0.03028912345112437
best_classifier_TN,846275
best_classifier_FP,8386
best_classifier_FN,66
best_classifier_TP,132
best_classifier_auc,0.9377320128073936
best_classifier_p_auc_10,0.8667207459539341
best_classifier_p_auc_20,0.8881163577394988
best_classifier_p_auc_30,0.9051539649407934
training_time_avg,14.96331870001086
inference_time_avg,9.033608091987844
auc_avg,0.9377320128073936
auc_std,0.0
p_auc_10_avg,0.8667207459539341
p_auc_10_std,0.0
p_auc_20_avg,0.8881163577394988
p_auc_20_std,0.0
p_auc_30_avg,0.9051539649407934
p_auc_30_std,0.0
recall_avg,0.6666666666666666
recall_std,0.0
