,{}
best_classifier_training_time,2.5689450669869984
best_classifier_inference_time,1.200026106000223
best_classifier_recall,0.5313807531380753
best_classifier_precision,0.08896672504378283
best_classifier_f1,0.15241524152415242
best_classifier_TN,261921
best_classifier_FP,2601
best_classifier_FN,224
best_classifier_TP,254
best_classifier_auc,0.9746060660962022
best_classifier_p_auc_10,0.8865186186573654
best_classifier_p_auc_20,0.9302170437613404
best_classifier_p_auc_30,0.9502079727376513
training_time_avg,2.5689450669869984
inference_time_avg,1.200026106000223
auc_avg,0.9746060660962022
auc_std,0.0
p_auc_10_avg,0.8865186186573654
p_auc_10_std,0.0
p_auc_20_avg,0.9302170437613404
p_auc_20_std,0.0
p_auc_30_avg,0.9502079727376513
p_auc_30_std,0.0
recall_avg,0.5313807531380753
recall_std,0.0
