,{}
best_classifier_training_time,9.41870663606096
best_classifier_inference_time,4.230876666064432
best_classifier_recall,0.6363636363636364
best_classifier_precision,0.013390010626992561
best_classifier_f1,0.026228143213988347
best_classifier_TN,465850
best_classifier_FP,4642
best_classifier_FN,36
best_classifier_TP,63
best_classifier_auc,0.9445912389841299
best_classifier_p_auc_10,0.8723116488964737
best_classifier_p_auc_20,0.8878443081284646
best_classifier_p_auc_30,0.8996145595612687
training_time_avg,9.41870663606096
inference_time_avg,4.230876666064432
auc_avg,0.9445912389841299
auc_std,0.0
p_auc_10_avg,0.8723116488964737
p_auc_10_std,0.0
p_auc_20_avg,0.8878443081284646
p_auc_20_std,0.0
p_auc_30_avg,0.8996145595612687
p_auc_30_std,0.0
recall_avg,0.6363636363636364
recall_std,0.0
