,{}
best_classifier_training_time,1.3137755670031765
best_classifier_inference_time,2.3152584019990172
best_classifier_recall,0.12121212121212122
best_classifier_precision,0.004321988114532685
best_classifier_f1,0.008346374543557643
best_classifier_TN,849132
best_classifier_FP,5529
best_classifier_FN,174
best_classifier_TP,24
best_classifier_auc,0.8375746570153476
best_classifier_p_auc_10,0.665392224484093
best_classifier_p_auc_20,0.7079922041441981
best_classifier_p_auc_30,0.7434881298674448
training_time_avg,1.3137755670031765
inference_time_avg,2.3152584019990172
auc_avg,0.8375746570153476
auc_std,0.0
p_auc_10_avg,0.665392224484093
p_auc_10_std,0.0
p_auc_20_avg,0.7079922041441981
p_auc_20_std,0.0
p_auc_30_avg,0.7434881298674448
p_auc_30_std,0.0
recall_avg,0.12121212121212122
recall_std,0.0
