,{}
best_classifier_training_time,8.90041923501849
best_classifier_inference_time,3.760291732069163
best_classifier_recall,0.6363636363636364
best_classifier_precision,0.013392857142857142
best_classifier_f1,0.02623360399750156
best_classifier_TN,465851
best_classifier_FP,4641
best_classifier_FN,36
best_classifier_TP,63
best_classifier_auc,0.9230205032737275
best_classifier_p_auc_10,0.8493447173104796
best_classifier_p_auc_20,0.861537295347718
best_classifier_p_auc_30,0.8667573267891533
training_time_avg,8.90041923501849
inference_time_avg,3.760291732069163
auc_avg,0.9230205032737275
auc_std,0.0
p_auc_10_avg,0.8493447173104796
p_auc_10_std,0.0
p_auc_20_avg,0.861537295347718
p_auc_20_std,0.0
p_auc_30_avg,0.8667573267891533
p_auc_30_std,0.0
recall_avg,0.6363636363636364
recall_std,0.0
