,{}
best_classifier_training_time,9.011821910913568
best_classifier_inference_time,4.015944530059642
best_classifier_recall,0.7070707070707071
best_classifier_precision,0.01487778958554729
best_classifier_f1,0.029142381348875937
best_classifier_TN,465857
best_classifier_FP,4635
best_classifier_FN,29
best_classifier_TP,70
best_classifier_auc,0.8978209528697103
best_classifier_p_auc_10,0.8688691679287861
best_classifier_p_auc_20,0.869849635302608
best_classifier_p_auc_30,0.8665367597976816
training_time_avg,9.011821910913568
inference_time_avg,4.015944530059642
auc_avg,0.8978209528697103
auc_std,0.0
p_auc_10_avg,0.8688691679287861
p_auc_10_std,0.0
p_auc_20_avg,0.869849635302608
p_auc_20_std,0.0
p_auc_30_avg,0.8665367597976816
p_auc_30_std,0.0
recall_avg,0.7070707070707071
recall_std,0.0
