,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'n_bins': 6, 'n_random_cuts': 25}",1.0087992279950413,0.43617381100557395,0.08577405857740586,0.015413533834586466,0.026131293817718296,261903.0,2619.0,437.0,41.0,0.8685372769494475,0.6190380598039855,0.6755996394531396,0.742721771734481,1.0087992279950413,0.43617381100557395,0.8685372769494475,0.0,0.6190380598039855,0.0,0.6755996394531396,0.0,0.742721771734481,0.0,0.08577405857740586,0.0
"{'n_bins': 6, 'n_random_cuts': 50}",1.6507397730001685,0.7381415889976779,0.10669456066945607,0.01915852742299023,0.03248407643312101,261911.0,2611.0,427.0,51.0,0.8771317088605614,0.6289149830719907,0.6903846250056689,0.759615520120303,1.6507397730001685,0.7381415889976779,0.8771317088605614,0.0,0.6289149830719907,0.0,0.6903846250056689,0.0,0.759615520120303,0.0,0.10669456066945607,0.0
"{'n_bins': 6, 'n_random_cuts': 75}",2.903288141993471,1.2409637379969354,0.100418410041841,0.01844026123703419,0.031158714703018498,261967.0,2555.0,430.0,48.0,0.8649490172199455,0.6226191384294623,0.6783171000339341,0.7356290826002259,2.903288141993471,1.2409637379969354,0.8649490172199455,0.0,0.6226191384294623,0.0,0.6783171000339341,0.0,0.7356290826002259,0.0,0.100418410041841,0.0
"{'n_bins': 6, 'n_random_cuts': 100}",2.9617422980045376,1.277521242001967,0.1087866108786611,0.020077220077220077,0.03389830508474576,261984.0,2538.0,426.0,52.0,0.8800199216213132,0.6261781046834602,0.7050927322714875,0.7652558721707747,2.9617422980045376,1.277521242001967,0.8800199216213132,0.0,0.6261781046834602,0.0,0.7050927322714875,0.0,0.7652558721707747,0.0,0.1087866108786611,0.0
"{'n_bins': 8, 'n_random_cuts': 25}",1.0954105069959041,0.4560693790026562,0.1401673640167364,0.02537878787878788,0.042976266837716486,261949.0,2573.0,411.0,67.0,0.8798859743187515,0.6259972996444251,0.7090352007522499,0.7649237978208747,1.0954105069959041,0.4560693790026562,0.8798859743187515,0.0,0.6259972996444251,0.0,0.7090352007522499,0.0,0.7649237978208747,0.0,0.1401673640167364,0.0
"{'n_bins': 8, 'n_random_cuts': 50}",1.7203204369998275,0.7544999110050412,0.13179916317991633,0.023110785033015408,0.03932584269662921,261859.0,2663.0,415.0,63.0,0.88824390163117,0.6347677708730075,0.7191169752803264,0.7813038872515916,1.7203204369998275,0.7544999110050412,0.88824390163117,0.0,0.6347677708730075,0.0,0.7191169752803264,0.0,0.7813038872515916,0.0,0.13179916317991633,0.0
"{'n_bins': 8, 'n_random_cuts': 75}",2.2903473179976572,1.0534059729943692,0.13807531380753138,0.02762662201758058,0.04604115800488316,262199.0,2323.0,412.0,66.0,0.8876669313265748,0.6367275278061111,0.7191468302582235,0.7801762661082541,2.2903473179976572,1.0534059729943692,0.8876669313265748,0.0,0.6367275278061111,0.0,0.7191468302582235,0.0,0.7801762661082541,0.0,0.13807531380753138,0.0
"{'n_bins': 8, 'n_random_cuts': 100}",2.963817680003558,1.3041514469932736,0.14225941422594143,0.023570190641247834,0.040440083258994945,261705.0,2817.0,410.0,68.0,0.8837540392982951,0.629318700468297,0.7122348127400533,0.7724473977231852,2.963817680003558,1.3041514469932736,0.8837540392982951,0.0,0.629318700468297,0.0,0.7122348127400533,0.0,0.7724473977231852,0.0,0.14225941422594143,0.0
"{'n_bins': 10, 'n_random_cuts': 25}",1.074347918993226,0.46867254299831984,0.1401673640167364,0.025798998844820946,0.04357723577235772,261992.0,2530.0,411.0,67.0,0.8859134487125258,0.6234607294118911,0.7138815022626855,0.7768709166348573,1.074347918993226,0.46867254299831984,0.8859134487125258,0.0,0.6234607294118911,0.0,0.7138815022626855,0.0,0.7768709166348573,0.0,0.1401673640167364,0.0
"{'n_bins': 10, 'n_random_cuts': 50}",1.6857266309889383,0.7567685319991142,0.12552301255230125,0.023355391202802646,0.03938299967180833,262013.0,2509.0,418.0,60.0,0.8867953979609039,0.6237820129301602,0.7181591711802422,0.7786239220806541,1.6857266309889383,0.7567685319991142,0.8867953979609039,0.0,0.6237820129301602,0.0,0.7181591711802422,0.0,0.7786239220806541,0.0,0.12552301255230125,0.0
"{'n_bins': 10, 'n_random_cuts': 75}",2.4469981960028235,1.0430994520011154,0.12552301255230125,0.022463496817671284,0.03810733566211496,261911.0,2611.0,418.0,60.0,0.8863041906267559,0.6226202446067033,0.7158368599322908,0.777619000010986,2.4469981960028235,1.0430994520011154,0.8863041906267559,0.0,0.6226202446067033,0.0,0.7158368599322908,0.0,0.777619000010986,0.0,0.12552301255230125,0.0
"{'n_bins': 10, 'n_random_cuts': 100}",2.9300210630008223,1.338349856006971,0.12133891213389121,0.021986353297952996,0.037227214377406934,261942.0,2580.0,420.0,58.0,0.8860150292725059,0.6234403873360177,0.7153231890857195,0.7771624780718327,2.9300210630008223,1.338349856006971,0.8860150292725059,0.0,0.6234403873360177,0.0,0.7153231890857195,0.0,0.7771624780718327,0.0,0.12133891213389121,0.0
"{'n_bins': 12, 'n_random_cuts': 25}",1.0246407860013278,0.44072909799433546,0.12133891213389121,0.022961203483768806,0.03861517976031958,262054.0,2468.0,420.0,58.0,0.8817461821637761,0.6282598847536693,0.7044167153194714,0.7687362782718512,1.0246407860013278,0.44072909799433546,0.8817461821637761,0.0,0.6282598847536693,0.0,0.7044167153194714,0.0,0.7687362782718512,0.0,0.12133891213389121,0.0
"{'n_bins': 12, 'n_random_cuts': 50}",1.7526544189986453,0.7789789039979951,0.12761506276150628,0.0230449565545901,0.03904,261936.0,2586.0,417.0,61.0,0.8813024275982265,0.6243500090834109,0.7023653783320838,0.7678266741608245,1.7526544189986453,0.7789789039979951,0.8813024275982265,0.0,0.6243500090834109,0.0,0.7023653783320838,0.0,0.7678266741608245,0.0,0.12761506276150628,0.0
"{'n_bins': 12, 'n_random_cuts': 75}",2.3856179369940946,1.0737219509992428,0.10460251046025104,0.01901863826550019,0.0321853878339234,261943.0,2579.0,428.0,50.0,0.883340895722889,0.6260166370370744,0.7071460924240132,0.771828264071309,2.3856179369940946,1.0737219509992428,0.883340895722889,0.0,0.6260166370370744,0.0,0.7071460924240132,0.0,0.771828264071309,0.0,0.10460251046025104,0.0
"{'n_bins': 12, 'n_random_cuts': 100}",3.1023502289972384,1.403104066999731,0.10669456066945607,0.019281663516068054,0.03266090297790586,261928.0,2594.0,427.0,51.0,0.8842775975574352,0.6248470882891025,0.7085625283508284,0.7735769453444477,3.1023502289972384,1.403104066999731,0.8842775975574352,0.0,0.6248470882891025,0.0,0.7085625283508284,0.0,0.7735769453444477,0.0,0.10669456066945607,0.0
"{'n_bins': 14, 'n_random_cuts': 25}",1.0546865190044628,0.4652671490021021,0.08368200836820083,0.014295925661186561,0.02442002442002442,261764.0,2758.0,438.0,40.0,0.8770889341440671,0.6229380408611181,0.6997859862941713,0.7597502887376233,1.0546865190044628,0.4652671490021021,0.8770889341440671,0.0,0.6229380408611181,0.0,0.6997859862941713,0.0,0.7597502887376233,0.0,0.08368200836820083,0.0
"{'n_bins': 14, 'n_random_cuts': 50}",1.7241523439952289,0.7695233240065136,0.09414225941422594,0.016835016835016835,0.028562361155188825,261894.0,2628.0,433.0,45.0,0.8767722976367983,0.621100547491973,0.6968119061907049,0.7591493848007798,1.7241523439952289,0.7695233240065136,0.8767722976367983,0.0,0.621100547491973,0.0,0.6968119061907049,0.0,0.7591493848007798,0.0,0.09414225941422594,0.0
"{'n_bins': 14, 'n_random_cuts': 75}",2.3744549579896557,1.0930377170006977,0.08368200836820083,0.015710919088766692,0.026455026455026454,262016.0,2506.0,438.0,40.0,0.8783102497758727,0.620093267800627,0.7014131993402404,0.7621106629135124,2.3744549579896557,1.0930377170006977,0.8783102497758727,0.0,0.620093267800627,0.0,0.7014131993402404,0.0,0.7621106629135124,0.0,0.08368200836820083,0.0
"{'n_bins': 14, 'n_random_cuts': 100}",3.183952733010301,1.4393362080045335,0.09205020920502092,0.016272189349112426,0.02765556253928347,261862.0,2660.0,434.0,44.0,0.8784844014366293,0.6182592962816583,0.7022353649475167,0.7624590882813869,3.183952733010301,1.4393362080045335,0.8784844014366293,0.0,0.6182592962816583,0.0,0.7022353649475167,0.0,0.7624590882813869,0.0,0.09205020920502092,0.0
"{'n_bins': 16, 'n_random_cuts': 25}",1.0370474610026577,0.46366529599254136,0.07740585774058577,0.014068441064638783,0.02380952380952381,261929.0,2593.0,441.0,37.0,0.8747113566718071,0.6053074106553611,0.6896768406533609,0.7551210497267846,1.0370474610026577,0.46366529599254136,0.8747113566718071,0.0,0.6053074106553611,0.0,0.6896768406533609,0.0,0.7551210497267846,0.0,0.07740585774058577,0.0
"{'n_bins': 16, 'n_random_cuts': 50}",1.800370273002045,0.8194563489960274,0.1087866108786611,0.01941022769690183,0.03294266708900856,261895.0,2627.0,426.0,52.0,0.8749920160716832,0.6053006573150193,0.6897166393870403,0.7556795681206535,1.800370273002045,0.8194563489960274,0.8749920160716832,0.0,0.6053006573150193,0.0,0.6897166393870403,0.0,0.7556795681206535,0.0,0.1087866108786611,0.0
"{'n_bins': 16, 'n_random_cuts': 75}",2.498502941998595,1.1928902920062683,0.10669456066945607,0.01875689591761677,0.03190491085392555,261854.0,2668.0,427.0,51.0,0.8744459533370352,0.6081143408458874,0.690865270162619,0.7545957064262181,2.498502941998595,1.1928902920062683,0.8744459533370352,0.0,0.6081143408458874,0.0,0.690865270162619,0.0,0.7545957064262181,0.0,0.10669456066945607,0.0
"{'n_bins': 16, 'n_random_cuts': 100}",3.1576965680033027,1.4092444689995318,0.10460251046025104,0.01893939393939394,0.03207184092366902,261932.0,2590.0,428.0,50.0,0.872118007506332,0.6034772098660344,0.6865004017564061,0.7500230625755382,3.1576965680033027,1.4092444689995318,0.872118007506332,0.0,0.6034772098660344,0.0,0.6865004017564061,0.0,0.7500230625755382,0.0,0.10460251046025104,0.0
"{'n_bins': 20, 'n_random_cuts': 25}",1.0649134010036505,0.4846177369981888,0.06903765690376569,0.012711864406779662,0.02147039687703318,261959.0,2563.0,445.0,33.0,0.8673827392262522,0.6063778357172666,0.6891997370280386,0.7424522849804192,1.0649134010036505,0.4846177369981888,0.8673827392262522,0.0,0.6063778357172666,0.0,0.6891997370280386,0.0,0.7424522849804192,0.0,0.06903765690376569,0.0
