,{}
best_classifier_training_time,0.8421331550089235
best_classifier_inference_time,1.513365850001719
best_classifier_recall,0.21212121212121213
best_classifier_precision,0.004463336875664187
best_classifier_f1,0.008742714404662781
best_classifier_TN,465808
best_classifier_FP,4684
best_classifier_FN,78
best_classifier_TP,21
best_classifier_auc,0.9327997569189769
best_classifier_p_auc_10,0.7768251016955509
best_classifier_p_auc_20,0.8329165346440172
best_classifier_p_auc_30,0.8746931584209308
training_time_avg,0.8421331550089235
inference_time_avg,1.513365850001719
auc_avg,0.9327997569189769
auc_std,0.0
p_auc_10_avg,0.7768251016955509
p_auc_10_std,0.0
p_auc_20_avg,0.8329165346440172
p_auc_20_std,0.0
p_auc_30_avg,0.8746931584209308
p_auc_30_std,0.0
recall_avg,0.21212121212121213
recall_std,0.0
