,{}
best_classifier_training_time,1.2510197529991274
best_classifier_inference_time,2.1515691639942816
best_classifier_recall,0.0
best_classifier_precision,0.0
best_classifier_f1,0.0
best_classifier_TN,847166
best_classifier_FP,7495
best_classifier_FN,198
best_classifier_TP,0
best_classifier_auc,0.4980196206094545
best_classifier_p_auc_10,0.5185201725190896
best_classifier_p_auc_20,0.506538620775729
best_classifier_p_auc_30,0.5007114711705857
training_time_avg,1.2510197529991274
inference_time_avg,2.1515691639942816
auc_avg,0.4980196206094545
auc_std,0.0
p_auc_10_avg,0.5185201725190896
p_auc_10_std,0.0
p_auc_20_avg,0.506538620775729
p_auc_20_std,0.0
p_auc_30_avg,0.5007114711705857
p_auc_30_std,0.0
recall_avg,0.0
recall_std,0.0
