,{}
best_classifier_training_time,0.3311600940014614
best_classifier_inference_time,0.21795144100178732
best_classifier_recall,0.0880503144654088
best_classifier_precision,0.015849056603773583
best_classifier_f1,0.02686280780300607
best_classifier_TN,261915
best_classifier_FP,2608
best_classifier_FN,435
best_classifier_TP,42
best_classifier_auc,0.8680377141177602
best_classifier_p_auc_10,0.6008418660362572
best_classifier_p_auc_20,0.6675405090519069
best_classifier_p_auc_30,0.7416252637975782
training_time_avg,0.3311600940014614
inference_time_avg,0.21795144100178732
auc_avg,0.8680377141177602
auc_std,0.0
p_auc_10_avg,0.6008418660362572
p_auc_10_std,0.0
p_auc_20_avg,0.6675405090519069
p_auc_20_std,0.0
p_auc_30_avg,0.7416252637975782
p_auc_30_std,0.0
recall_avg,0.0880503144654088
recall_std,0.0
