,{}
best_classifier_training_time,13.551299470935191
best_classifier_inference_time,7.437393030966632
best_classifier_recall,0.7727272727272727
best_classifier_precision,0.017926186291739893
best_classifier_f1,0.0350395053246307
best_classifier_TN,846279
best_classifier_FP,8382
best_classifier_FN,45
best_classifier_TP,153
best_classifier_auc,0.9304801623808809
best_classifier_p_auc_10,0.8734060122333553
best_classifier_p_auc_20,0.8832667310963578
best_classifier_p_auc_30,0.8970010970720299
training_time_avg,13.551299470935191
inference_time_avg,7.437393030966632
auc_avg,0.9304801623808809
auc_std,0.0
p_auc_10_avg,0.8734060122333553
p_auc_10_std,0.0
p_auc_20_avg,0.8832667310963578
p_auc_20_std,0.0
p_auc_30_avg,0.8970010970720299
p_auc_30_std,0.0
recall_avg,0.7727272727272727
recall_std,0.0
