,{}
best_classifier_training_time,0.3808272529968235
best_classifier_inference_time,0.3176403589950496
best_classifier_recall,0.2008888888888889
best_classifier_precision,0.007105354167321659
best_classifier_f1,0.013725252034495324
best_classifier_TN,3145439
best_classifier_FP,31581
best_classifier_FN,899
best_classifier_TP,226
best_classifier_auc,0.9739233208758171
best_classifier_p_auc_10,0.8627543203990382
best_classifier_p_auc_20,0.9275647802106035
best_classifier_p_auc_30,0.9488692566192495
training_time_avg,0.3808272529968235
inference_time_avg,0.3176403589950496
auc_avg,0.9739233208758171
auc_std,0.0
p_auc_10_avg,0.8627543203990382
p_auc_10_std,0.0
p_auc_20_avg,0.9275647802106035
p_auc_20_std,0.0
p_auc_30_avg,0.9488692566192495
p_auc_30_std,0.0
recall_avg,0.2008888888888889
recall_std,0.0
