,{}
best_classifier_training_time,0.5187771039963991
best_classifier_inference_time,0.22687953499917057
best_classifier_recall,0.0782122905027933
best_classifier_precision,0.07253886010362694
best_classifier_f1,0.07526881720430106
best_classifier_TN,18722
best_classifier_FP,179
best_classifier_FN,165
best_classifier_TP,14
best_classifier_auc,0.7695890584252731
best_classifier_p_auc_10,0.556704885221828
best_classifier_p_auc_20,0.6152667436836582
best_classifier_p_auc_30,0.659029253264735
training_time_avg,0.5187771039963991
inference_time_avg,0.22687953499917057
auc_avg,0.7695890584252731
auc_std,0.0
p_auc_10_avg,0.556704885221828
p_auc_10_std,0.0
p_auc_20_avg,0.6152667436836582
p_auc_20_std,0.0
p_auc_30_avg,0.659029253264735
p_auc_30_std,0.0
recall_avg,0.0782122905027933
recall_std,0.0
