,{}
best_classifier_training_time,10.5567368068223
best_classifier_inference_time,5.0689840180493775
best_classifier_recall,0.6666666666666666
best_classifier_precision,0.014015714589084731
best_classifier_f1,0.027454242928452582
best_classifier_TN,465849
best_classifier_FP,4643
best_classifier_FN,33
best_classifier_TP,66
best_classifier_auc,0.9616318576290266
best_classifier_p_auc_10,0.8802128307434511
best_classifier_p_auc_20,0.9030477795419602
best_classifier_p_auc_30,0.9249508056384063
training_time_avg,10.5567368068223
inference_time_avg,5.0689840180493775
auc_avg,0.9616318576290266
auc_std,0.0
p_auc_10_avg,0.8802128307434511
p_auc_10_std,0.0
p_auc_20_avg,0.9030477795419602
p_auc_20_std,0.0
p_auc_30_avg,0.9249508056384063
p_auc_30_std,0.0
recall_avg,0.6666666666666666
recall_std,0.0
