,{}
best_classifier_training_time,0.033593996999115916
best_classifier_inference_time,0.049215121998713585
best_classifier_recall,0.0111731843575419
best_classifier_precision,0.010471204188481676
best_classifier_f1,0.010810810810810811
best_classifier_TN,18712
best_classifier_FP,189
best_classifier_FN,177
best_classifier_TP,2
best_classifier_auc,0.5954309414032954
best_classifier_p_auc_10,0.4899633415424877
best_classifier_p_auc_20,0.47712608586719174
best_classifier_p_auc_30,0.4707104800854264
training_time_avg,0.033593996999115916
inference_time_avg,0.049215121998713585
auc_avg,0.5954309414032954
auc_std,0.0
p_auc_10_avg,0.4899633415424877
p_auc_10_std,0.0
p_auc_20_avg,0.47712608586719174
p_auc_20_std,0.0
p_auc_30_avg,0.4707104800854264
p_auc_30_std,0.0
recall_avg,0.0111731843575419
recall_std,0.0
