,{}
best_classifier_training_time,8.570522399095353
best_classifier_inference_time,3.614167415042175
best_classifier_recall,0.7272727272727273
best_classifier_precision,0.015302869287991499
best_classifier_f1,0.02997502081598668
best_classifier_TN,465859
best_classifier_FP,4633
best_classifier_FN,27
best_classifier_TP,72
best_classifier_auc,0.8998882601037367
best_classifier_p_auc_10,0.8723095810892371
best_classifier_p_auc_20,0.8727845420987919
best_classifier_p_auc_30,0.8705501268275356
training_time_avg,8.570522399095353
inference_time_avg,3.614167415042175
auc_avg,0.8998882601037367
auc_std,0.0
p_auc_10_avg,0.8723095810892371
p_auc_10_std,0.0
p_auc_20_avg,0.8727845420987919
p_auc_20_std,0.0
p_auc_30_avg,0.8705501268275356
p_auc_30_std,0.0
recall_avg,0.7272727272727273
recall_std,0.0
