,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'n_components': 1, 'standardization': True, 'svd_solver': 'full', 'weighted': True, 'whiten': True}",0.06420645299931493,0.026846760999433172,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.06534117960000003,0.02570591979965684,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'full', 'weighted': True, 'whiten': False}",0.06591300200034311,0.02505980800015095,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.062390510400109636,0.025109626199991908,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'full', 'weighted': False, 'whiten': True}",0.06353251800010185,0.024751265000304556,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.06852248480008712,0.026098102399919297,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'full', 'weighted': False, 'whiten': False}",0.06896724099988205,0.024993390000418003,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.0683755519999977,0.02704162840000208,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'arpack', 'weighted': True, 'whiten': True}",0.06538030699994124,0.02744401099971583,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.06264326919990708,0.02589456900022924,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'arpack', 'weighted': True, 'whiten': False}",0.06503570400036551,0.0315646499993818,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.062288535599691386,0.02687884499973734,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'arpack', 'weighted': False, 'whiten': True}",0.06393373100036115,0.026900616000602895,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.07680646419994445,0.026460554400182447,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'arpack', 'weighted': False, 'whiten': False}",0.07860534700012067,0.0281339190005383,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.06844322019987885,0.027585247800016078,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'randomized', 'weighted': True, 'whiten': True}",0.24998286600020947,0.0485782770001606,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.21562053180005022,0.03485332939981163,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'randomized', 'weighted': True, 'whiten': False}",0.17966526199961663,0.05209343600017746,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.17502193439977418,0.03078008980028244,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'randomized', 'weighted': False, 'whiten': True}",0.18069776799984538,0.032282181000482524,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.188641066800119,0.02720218560025387,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
"{'n_components': 1, 'standardization': True, 'svd_solver': 'randomized', 'weighted': False, 'whiten': False}",0.18547081499946216,0.03902431099959358,0.023060796645702306,0.004185692541856925,0.007085346215780998,261906.0,2617.0,466.0,11.0,0.42529899810719773,0.5631351153345793,0.5865766101955097,0.5790970341709742,0.18143733959987002,0.028573404000053416,0.4252989981071977,5.551115123125783e-17,0.5631351153345793,0.0,0.5865766101955097,0.0,0.5790970341709742,0.0,0.023060796645702306,0.0
