,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'hidden_activation': 'relu', 'hidden_neurons': [64, 32], 'use_ae': False}",895.1701859079985,135.3844216189027,0.16444444444444445,0.005821820813796142,0.01124551698984864,3145428.0,31592.0,940.0,185.0,0.8505167332909457,0.8174825723071764,0.8636566244895539,0.8759402774902761,895.1701859079985,135.3844216189027,0.8505167332909457,0.0,0.8174825723071764,0.0,0.8636566244895539,0.0,0.8759402774902761,0.0,0.16444444444444445,0.0
"{'hidden_activation': 'relu', 'hidden_neurons': [2, 1], 'use_ae': True}",1087.2632513919962,137.93703647402435,0.2222222222222222,0.00786732542404884,0.015196644580876545,3145493.0,31527.0,875.0,250.0,0.6512726499116225,0.6693975408860443,0.6752081307708921,0.6755781657436986,1087.2632513919962,137.93703647402435,0.6512726499116225,0.0,0.6693975408860443,0.0,0.6752081307708921,0.0,0.6755781657436986,0.0,0.2222222222222222,0.0
"{'hidden_activation': 'relu', 'hidden_neurons': [2, 1], 'use_ae': False}",797.5375539989473,135.85826094004733,0.2222222222222222,0.007866582756450597,0.015195259079167297,3145490.0,31530.0,875.0,250.0,0.6611054258393083,0.6692114800744161,0.6756511598196571,0.6767302260007327,797.5375539989473,135.85826094004733,0.6611054258393083,0.0,0.6692114800744161,0.0,0.6756511598196571,0.0,0.6767302260007327,0.0,0.2222222222222222,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [64, 32], 'use_ae': False}",916.8178806260257,141.69801004897454,0.21333333333333335,0.007553345502612199,0.014590109121857807,3145486.0,31534.0,885.0,240.0,0.8876560497293411,0.819449390231848,0.8661386433175091,0.8825039221954052,916.8178806260257,141.69801004897454,0.8876560497293411,0.0,0.819449390231848,0.0,0.8661386433175091,0.0,0.8825039221954052,0.0,0.21333333333333335,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [2, 1], 'use_ae': True}",1148.0119102759782,139.23898301391455,0.07022222222222223,0.0037588618737212733,0.00713576009393912,3156082.0,20938.0,1046.0,79.0,0.5506925265395454,0.5379647174605973,0.5594035887868386,0.5662684691477712,1148.0119102759782,139.23898301391455,0.5506925265395454,0.0,0.5379647174605973,0.0,0.5594035887868386,0.0,0.5662684691477712,0.0,0.07022222222222223,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [2, 1], 'use_ae': False}",937.1378320740623,133.5247978640109,0.09066666666666667,0.004146341463414634,0.007930029154518951,3152522.0,24498.0,1023.0,102.0,0.49369117502845083,0.540857753308196,0.5547162454667706,0.5596368510143425,937.1378320740623,133.5247978640109,0.49369117502845083,0.0,0.540857753308196,0.0,0.5547162454667706,0.0,0.5596368510143425,0.0,0.09066666666666667,0.0
"{'hidden_activation': 'tanh', 'hidden_neurons': [64, 32], 'use_ae': False}",908.0944522930513,135.12074389595364,0.17955555555555555,0.006357399131365267,0.012280008510896988,3145448.0,31572.0,923.0,202.0,0.9675154079399353,0.8647066976331972,0.9258239645491221,0.9457232342351101,908.0944522930513,135.12074389595364,0.9675154079399353,0.0,0.8647066976331972,0.0,0.9258239645491221,0.0,0.9457232342351101,0.0,0.17955555555555555,0.0
"{'hidden_activation': 'tanh', 'hidden_neurons': [2, 1], 'use_ae': True}",1133.9282294400764,141.34989605203737,0.13244444444444445,0.004689073514602215,0.009057475456673049,3145393.0,31627.0,976.0,149.0,0.9496006125936324,0.8457939867221189,0.9119468263255627,0.933138936229809,1133.9282294400764,141.34989605203737,0.9496006125936324,0.0,0.8457939867221189,0.0,0.9119468263255627,0.0,0.933138936229809,0.0,0.13244444444444445,0.0
"{'hidden_activation': 'tanh', 'hidden_neurons': [2, 1], 'use_ae': False}",919.6348830348288,136.03854681410303,0.1671111111111111,0.006045793671211731,0.011669408149964311,3146112.0,30908.0,937.0,188.0,0.9369032197188281,0.8458198832176431,0.9080098766364724,0.9275712418958976,919.6348830348288,136.03854681410303,0.9369032197188281,0.0,0.8458198832176431,0.0,0.9080098766364724,0.0,0.9275712418958976,0.0,0.1671111111111111,0.0
