,{}
best_classifier_training_time,0.031769540000823326
best_classifier_inference_time,0.043321346001903294
best_classifier_recall,0.0111731843575419
best_classifier_precision,0.010471204188481676
best_classifier_f1,0.010810810810810811
best_classifier_TN,18712
best_classifier_FP,189
best_classifier_FN,177
best_classifier_TP,2
best_classifier_auc,0.4578191748300983
best_classifier_p_auc_10,0.4899070274413481
best_classifier_p_auc_20,0.4724925960223138
best_classifier_p_auc_30,0.4642528857997482
training_time_avg,0.031769540000823326
inference_time_avg,0.043321346001903294
auc_avg,0.4578191748300983
auc_std,0.0
p_auc_10_avg,0.4899070274413481
p_auc_10_std,0.0
p_auc_20_avg,0.4724925960223138
p_auc_20_std,0.0
p_auc_30_avg,0.4642528857997482
p_auc_30_std,0.0
recall_avg,0.0111731843575419
recall_std,0.0
