,{}
best_classifier_training_time,8.598169394135766
best_classifier_inference_time,3.6175874480613857
best_classifier_recall,0.35353535353535354
best_classifier_precision,0.007432575918454024
best_classifier_f1,0.014559068219633943
best_classifier_TN,465818
best_classifier_FP,4674
best_classifier_FN,64
best_classifier_TP,35
best_classifier_auc,0.7677432680185119
best_classifier_p_auc_10,0.7396458710840923
best_classifier_p_auc_20,0.7600438428266887
best_classifier_p_auc_30,0.7664710901392803
training_time_avg,8.598169394135766
inference_time_avg,3.6175874480613857
auc_avg,0.7677432680185119
auc_std,0.0
p_auc_10_avg,0.7396458710840923
p_auc_10_std,0.0
p_auc_20_avg,0.7600438428266887
p_auc_20_std,0.0
p_auc_30_avg,0.7664710901392803
p_auc_30_std,0.0
recall_avg,0.35353535353535354
recall_std,0.0
