,{}
best_classifier_training_time,0.5746147379977629
best_classifier_inference_time,1.0527397920013755
best_classifier_recall,0.35353535353535354
best_classifier_precision,0.007448393275164928
best_classifier_f1,0.014589412255106293
best_classifier_TN,465828
best_classifier_FP,4664
best_classifier_FN,64
best_classifier_TP,35
best_classifier_auc,0.864032435163294
best_classifier_p_auc_10,0.7596128437505236
best_classifier_p_auc_20,0.7716371823795543
best_classifier_p_auc_30,0.778508892779011
training_time_avg,0.5746147379977629
inference_time_avg,1.0527397920013755
auc_avg,0.864032435163294
auc_std,0.0
p_auc_10_avg,0.7596128437505236
p_auc_10_std,0.0
p_auc_20_avg,0.7716371823795543
p_auc_20_std,0.0
p_auc_30_avg,0.778508892779011
p_auc_30_std,0.0
recall_avg,0.35353535353535354
recall_std,0.0
