,{}
best_classifier_training_time,1.041459603002295
best_classifier_inference_time,1.8117404089935008
best_classifier_recall,0.09090909090909091
best_classifier_precision,0.002232696601339618
best_classifier_f1,0.0043583535108958835
best_classifier_TN,846617
best_classifier_FP,8044
best_classifier_FN,180
best_classifier_TP,18
best_classifier_auc,0.8010849395907331
best_classifier_p_auc_10,0.5667140630273931
best_classifier_p_auc_20,0.626391143764372
best_classifier_p_auc_30,0.6795128847610699
training_time_avg,1.041459603002295
inference_time_avg,1.8117404089935008
auc_avg,0.8010849395907331
auc_std,0.0
p_auc_10_avg,0.5667140630273931
p_auc_10_std,0.0
p_auc_20_avg,0.626391143764372
p_auc_20_std,0.0
p_auc_30_avg,0.6795128847610699
p_auc_30_std,0.0
recall_avg,0.09090909090909091
recall_std,0.0
