,{}
best_classifier_training_time,0.0774727919997531
best_classifier_inference_time,0.12045289500019862
best_classifier_recall,0.007692307692307693
best_classifier_precision,0.0030165912518853697
best_classifier_f1,0.004333694474539546
best_classifier_TN,65329
best_classifier_FP,661
best_classifier_FN,258
best_classifier_TP,2
best_classifier_auc,0.7330258372480678
best_classifier_p_auc_10,0.4951961805033642
best_classifier_p_auc_20,0.5265790724572358
best_classifier_p_auc_30,0.5746396055712084
training_time_avg,0.0774727919997531
inference_time_avg,0.12045289500019862
auc_avg,0.7330258372480678
auc_std,0.0
p_auc_10_avg,0.4951961805033642
p_auc_10_std,0.0
p_auc_20_avg,0.5265790724572358
p_auc_20_std,0.0
p_auc_30_avg,0.5746396055712084
p_auc_30_std,0.0
recall_avg,0.007692307692307693
recall_std,0.0
