,{}
best_classifier_training_time,0.7177618960013206
best_classifier_inference_time,1.392754585001967
best_classifier_recall,0.050505050505050504
best_classifier_precision,0.0010647359454855196
best_classifier_f1,0.0020855057351407717
best_classifier_TN,465801
best_classifier_FP,4691
best_classifier_FN,94
best_classifier_TP,5
best_classifier_auc,0.9249685929459442
best_classifier_p_auc_10,0.636820461310122
best_classifier_p_auc_20,0.7927429929762949
best_classifier_p_auc_30,0.8528795940116555
training_time_avg,0.7177618960013206
inference_time_avg,1.392754585001967
auc_avg,0.9249685929459442
auc_std,0.0
p_auc_10_avg,0.636820461310122
p_auc_10_std,0.0
p_auc_20_avg,0.7927429929762949
p_auc_20_std,0.0
p_auc_30_avg,0.8528795940116555
p_auc_30_std,0.0
recall_avg,0.050505050505050504
recall_std,0.0
