,{}
best_classifier_training_time,1.079934718000004
best_classifier_inference_time,1.9680260379973333
best_classifier_recall,0.04040404040404041
best_classifier_precision,0.0008534243652656284
best_classifier_f1,0.001671541997492687
best_classifier_TN,465809
best_classifier_FP,4683
best_classifier_FN,95
best_classifier_TP,4
best_classifier_auc,0.9287305049337135
best_classifier_p_auc_10,0.6974488858729186
best_classifier_p_auc_20,0.8145372857677566
best_classifier_p_auc_30,0.861865518333516
training_time_avg,1.079934718000004
inference_time_avg,1.9680260379973333
auc_avg,0.9287305049337135
auc_std,0.0
p_auc_10_avg,0.6974488858729186
p_auc_10_std,0.0
p_auc_20_avg,0.8145372857677566
p_auc_20_std,0.0
p_auc_30_avg,0.861865518333516
p_auc_30_std,0.0
recall_avg,0.04040404040404041
recall_std,0.0
