,best_classifier_training_time,best_classifier_inference_time,best_classifier_recall,best_classifier_precision,best_classifier_f1,best_classifier_TN,best_classifier_FP,best_classifier_FN,best_classifier_TP,best_classifier_auc,best_classifier_p_auc_10,best_classifier_p_auc_20,best_classifier_p_auc_30,training_time_avg,inference_time_avg,auc_avg,auc_std,p_auc_10_avg,p_auc_10_std,p_auc_20_avg,p_auc_20_std,p_auc_30_avg,p_auc_30_std,recall_avg,recall_std
"{'hidden_activation': 'relu', 'hidden_neurons': [64, 32], 'use_ae': False}",2915.047438639129,87.40572793011233,0.1717171717171717,0.0039878020173586,0.0077945896377808,846169.0,8492.0,164.0,34.0,0.7326166973711439,0.6521855134679093,0.6862503163168964,0.7075606524124021,2915.047438639129,87.40572793011233,0.7326166973711439,0.0,0.6521855134679093,0.0,0.6862503163168964,0.0,0.7075606524124021,0.0,0.1717171717171717,0.0
"{'hidden_activation': 'relu', 'hidden_neurons': [2, 1], 'use_ae': True}",3746.6296817558978,90.73509087003912,0.0101010101010101,0.0002355157795572,0.0004602991944764,846171.0,8490.0,196.0,2.0,0.5464777049826561,0.5058692266246212,0.5022956434347422,0.4999374318488733,3746.6296817558978,90.73509087003912,0.5464777049826561,0.0,0.5058692266246212,0.0,0.5022956434347422,0.0,0.4999374318488733,0.0,0.0101010101010101,0.0
"{'hidden_activation': 'relu', 'hidden_neurons': [2, 1], 'use_ae': False}",2944.706982189011,90.27867207398958,0.0101010101010101,0.0002340550029256,0.0004575088642342,846118.0,8543.0,196.0,2.0,0.5436969757717984,0.5055760878359423,0.501174941934007,0.4986852663619398,2944.706982189011,90.27867207398958,0.5436969757717984,0.0,0.5055760878359423,0.0,0.501174941934007,0.0,0.4986852663619398,0.0,0.0101010101010101,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [64, 32], 'use_ae': False}",3211.707295125103,100.41343312807294,0.0858585858585858,0.0019929660023446,0.0038955087076076,846148.0,8513.0,181.0,17.0,0.6391220133958482,0.5732701604392559,0.5990110926700795,0.6198282524488091,3211.707295125103,100.41343312807294,0.6391220133958482,0.0,0.5732701604392559,0.0,0.5990110926700795,0.0,0.6198282524488091,0.0,0.0858585858585858,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [2, 1], 'use_ae': True}",3922.368871458968,95.89469299699078,0.03535353535353535,0.0008210180623973727,0.0016047684548372305,846142.0,8519.0,191.0,7.0,0.6909537018983922,0.5601555065584478,0.5947345678769406,0.6196153970688174,3922.368871458968,95.89469299699078,0.6909537018983922,0.0,0.5601555065584478,0.0,0.5947345678769406,0.0,0.6196153970688174,0.0,0.03535353535353535,0.0
"{'hidden_activation': 'sigmoid', 'hidden_neurons': [2, 1], 'use_ae': False}",3116.880102264977,95.57750266907897,0.010101010101010102,0.00023318176518596245,0.0004558404558404559,846086.0,8575.0,196.0,2.0,0.597234521091173,0.5319743288337669,0.5435254278482763,0.558198504411234,3116.880102264977,95.57750266907897,0.597234521091173,0.0,0.5319743288337669,0.0,0.5435254278482763,0.0,0.558198504411234,0.0,0.010101010101010102,0.0
"{'hidden_activation': 'tanh', 'hidden_neurons': [64, 32], 'use_ae': False}",3190.8472267129982,90.18026060897319,0.2828282828282828,0.006577401926239136,0.01285583103764922,846203.0,8458.0,142.0,56.0,0.8162271238526035,0.7072575867418439,0.7439181903446097,0.7662360242738689,3190.8472267129982,90.18026060897319,0.8162271238526035,0.0,0.7072575867418439,0.0,0.7439181903446097,0.0,0.7662360242738689,0.0,0.2828282828282828,0.0
"{'hidden_activation': 'tanh', 'hidden_neurons': [2, 1], 'use_ae': True}",3957.189404626857,97.97158831495108,0.010101010101010102,0.00023441162681669012,0.0004581901489117984,846131.0,8530.0,196.0,2.0,0.6453134664214847,0.5272327713713061,0.5599544334530097,0.584474130445815,3957.189404626857,97.97158831495108,0.6453134664214847,0.0,0.5272327713713061,0.0,0.5599544334530097,0.0,0.584474130445815,0.0,0.010101010101010102,0.0
"{'hidden_activation': 'tanh', 'hidden_neurons': [2, 1], 'use_ae': False}",3092.2491406839035,94.9348676190275,0.010101010101010102,0.00023476933912431035,0.0004588734656418493,846144.0,8517.0,196.0,2.0,0.6418713313692727,0.5249532799111551,0.5571981998793331,0.5803081777204162,3092.2491406839035,94.9348676190275,0.6418713313692727,0.0,0.5249532799111551,0.0,0.5571981998793331,0.0,0.5803081777204162,0.0,0.010101010101010102,0.0
