,{}
best_classifier_training_time,0.5342422920002718
best_classifier_inference_time,1.062714870000491
best_classifier_recall,0.04040404040404041
best_classifier_precision,0.0008503401360544217
best_classifier_f1,0.0016656256506350196
best_classifier_TN,465792
best_classifier_FP,4700
best_classifier_FN,95
best_classifier_TP,4
best_classifier_auc,0.8057266423104738
best_classifier_p_auc_10,0.564966408437543
best_classifier_p_auc_20,0.6406973534870148
best_classifier_p_auc_30,0.6943501713777236
training_time_avg,0.5342422920002718
inference_time_avg,1.062714870000491
auc_avg,0.8057266423104738
auc_std,0.0
p_auc_10_avg,0.564966408437543
p_auc_10_std,0.0
p_auc_20_avg,0.6406973534870148
p_auc_20_std,0.0
p_auc_30_avg,0.6943501713777236
p_auc_30_std,0.0
recall_avg,0.04040404040404041
recall_std,0.0
