,{}
best_classifier_training_time,13.59565085300892
best_classifier_inference_time,7.545806064976205
best_classifier_recall,0.6464646464646465
best_classifier_precision,0.014972511404842672
best_classifier_f1,0.02926717731793758
best_classifier_TN,846240
best_classifier_FP,8421
best_classifier_FN,70
best_classifier_TP,128
best_classifier_auc,0.9372709108516639
best_classifier_p_auc_10,0.8768418796248851
best_classifier_p_auc_20,0.894974064256778
best_classifier_p_auc_30,0.9086681620520114
training_time_avg,13.59565085300892
inference_time_avg,7.545806064976205
auc_avg,0.9372709108516639
auc_std,0.0
p_auc_10_avg,0.8768418796248851
p_auc_10_std,0.0
p_auc_20_avg,0.894974064256778
p_auc_20_std,0.0
p_auc_30_avg,0.9086681620520114
p_auc_30_std,0.0
recall_avg,0.6464646464646465
recall_std,0.0
