,{}
best_classifier_training_time,12.722615190010401
best_classifier_inference_time,6.852660662023482
best_classifier_recall,0.0707070707070707
best_classifier_precision,0.0016511381059087157
best_classifier_f1,0.003226921747147632
best_classifier_TN,846196
best_classifier_FP,8465
best_classifier_FN,184
best_classifier_TP,14
best_classifier_auc,0.5183975035574091
best_classifier_p_auc_10,0.5196222849153752
best_classifier_p_auc_20,0.5140635196960649
best_classifier_p_auc_30,0.5129637455600615
training_time_avg,12.722615190010401
inference_time_avg,6.852660662023482
auc_avg,0.5183975035574091
auc_std,0.0
p_auc_10_avg,0.5196222849153752
p_auc_10_std,0.0
p_auc_20_avg,0.5140635196960649
p_auc_20_std,0.0
p_auc_30_avg,0.5129637455600615
p_auc_30_std,0.0
recall_avg,0.0707070707070707
recall_std,0.0
